steps,rewards,policy_loss,kl,entropy,value_func_loss,beta
50.0,-42.5,-0.026823169,0.002190491,3.2200103,0.0003747473532911177,7.59375
50.0,-44.25,-0.026432902,0.0023336292,3.2000175,0.000246019261318853,7.59375
50.0,-39.6,-0.02383985,0.0030237196,3.1793532,0.0005210615752629703,7.59375
50.0,-42.8,-0.03201914,0.0033200397,3.1617005,0.00023371376521580183,7.59375
50.0,-43.5,-0.03258297,0.0030279653,3.1526127,0.00017018553738124345,7.59375
50.0,-40.6,-0.019932855,0.001364192,3.1482954,0.00020852860473922536,5.0625
50.0,-40.55,-0.036084585,0.0056937924,3.134475,0.00019212194321374754,5.0625
50.0,-37.2,-0.027018031,0.0038365806,3.1193497,0.00023147001337787393,5.0625
50.0,-39.45,-0.027149955,0.003933291,3.1090508,0.0001798654579784489,5.0625
50.0,-39.7,-0.02933411,0.0051945713,3.0977337,0.0001907656891902986,5.0625
50.0,-31.5,-0.029660698,0.005900625,3.0889392,0.0002651299897847377,5.0625
50.0,-34.0,-0.03568063,0.005776182,3.0822196,0.00032880494801977263,5.0625
50.0,-32.75,-0.032000262,0.005352682,3.0691242,0.00020453765208571268,5.0625
50.0,-32.25,-0.037475422,0.00733532,3.0627775,0.0001745339665796034,7.59375
50.0,-22.35,-0.02833609,0.0029015,3.049667,0.0005674390046909295,7.59375
50.0,-31.05,-0.030342719,0.003830867,3.040709,0.00022614640478574292,7.59375
50.0,-30.2,-0.02157923,0.0021623538,3.0440428,0.000311372350990376,7.59375
50.0,-20.9,-0.019830476,0.0015725339,3.0268993,0.0002432631366395731,7.59375
50.0,-23.15,-0.018487478,0.0014483936,3.0189605,0.00028146677008969716,5.0625
50.0,-26.6,-0.034981214,0.0055804527,3.0004005,0.0003633629788252211,5.0625
50.0,-23.25,-0.03556797,0.004421254,2.9838285,0.00022246262489933438,5.0625
50.0,-21.35,-0.035732787,0.0050999126,2.94951,0.00024135652993476103,5.0625
50.0,-18.25,-0.036814887,0.0048204595,2.9310117,0.00034159111063772595,5.0625
50.0,-18.8,-0.036866292,0.0038204535,2.9127686,0.00029984127062344116,5.0625
50.0,-20.5,-0.038395938,0.0056472435,2.881839,0.0002928630281210345,5.0625
50.0,-18.15,-0.028709007,0.0057777045,2.8638449,0.00013650513629233916,5.0625
50.0,-14.4,-0.031229014,0.004129715,2.8453224,0.00011757257233994476,5.0625
50.0,-13.3,-0.028322274,0.0043082205,2.818664,0.0001549101164118441,5.0625
50.0,-14.2,-0.038738705,0.005043564,2.8012648,0.00012067262885954414,5.0625
50.0,-11.8,-0.03346829,0.004024749,2.7823217,0.00010991003145665942,5.0625
50.0,-8.2,-0.029031808,0.003167247,2.7443721,0.00015101994563567796,5.0625
50.0,-9.25,-0.039203756,0.0047287657,2.7218852,9.320137373564808e-05,5.0625
50.0,-7.3,-0.01894171,0.0020018164,2.7018807,6.780634577678606e-05,5.0625
50.0,-9.75,-0.023641188,0.0029232847,2.6785617,0.00013531942601107758,5.0625
50.0,-6.75,-0.035139486,0.0038536056,2.6734114,5.768451864293051e-05,5.0625
50.0,-5.8,-0.031945072,0.0051323487,2.6591198,4.789733860935233e-05,5.0625
50.0,-7.55,-0.018992972,0.0019913185,2.6416101,7.312743998629365e-05,5.0625
50.0,-5.3,-0.02953983,0.0029614263,2.620677,3.9277786480281065e-05,5.0625
50.0,-5.2,-0.030540427,0.003153626,2.5874112,3.824357105402244e-05,5.0625
50.0,-5.45,-0.02165924,0.002588612,2.5549808,4.7546318946669634e-05,5.0625
50.0,-3.65,-0.025171462,0.002577503,2.5168335,2.3273119632551917e-05,5.0625
50.0,-6.55,-0.026148263,0.0029789484,2.4918258,4.5130927652610215e-05,5.0625
50.0,-4.3,-0.017477766,0.0017726806,2.476286,3.520234874371619e-05,5.0625
50.0,-4.35,-0.022883289,0.0019326389,2.4590464,2.4882786705290505e-05,5.0625
50.0,-3.15,-0.016508918,0.0015817559,2.4499621,2.3063422859058068e-05,5.0625
50.0,-4.55,-0.02956726,0.003564058,2.4275088,2.1868916528123993e-05,5.0625
50.0,-2.75,-0.021061987,0.002443309,2.4292443,1.2032197977356259e-05,5.0625
50.0,-2.75,-0.02091569,0.002361374,2.4211097,6.288403738689732e-06,5.0625
50.0,-2.75,-0.02553438,0.002472947,2.4061759,9.023700368324911e-06,5.0625
50.0,-2.55,-0.0341473,0.0036764415,2.3973746,3.8830171603134085e-06,5.0625
50.0,-3.4,-0.023977442,0.0031915451,2.3812222,1.6155500334036785e-05,5.0625
50.0,-2.15,-0.027520318,0.0019770823,2.3661814,5.797616363273427e-06,5.0625
