steps,rewards,critic_loss,policy_loss,kl,entropy,value_func_loss,beta
20.9,16.31341761967819,0.0001463113,-0.03236625,0.0056515723,2.7633042,0.0013838291398631398,1.0
19.4,16.577323879475905,8.558912e-05,-0.029343054,0.00451842,2.777186,0.0018459146149985802,1.0
21.95,19.021491577906154,9.9128505e-05,-0.029840684,0.004062901,2.7739737,0.002483746564712968,1.0
30.95,34.49523864923617,0.00014073099,-0.016872313,0.003243497,2.7576475,0.016906560292458225,1.0
33.7,40.13371150386701,0.0001682621,-0.01707351,0.0024125495,2.7311378,0.0186650513584558,1.0
39.3,50.14300170586671,0.00015096307,-0.016933734,0.0028967045,2.7143483,0.01924458333061644,1.0
52.35,60.80982867509533,0.00014440586,-0.0116279125,0.0035160426,2.6991286,0.028144373017215014,1.0
55.25,82.40828438745325,0.00015477942,-0.01447758,0.00482232,2.6868284,0.01768188620468171,1.0
63.1,97.54530376517974,0.00018739224,-0.016451472,0.0036976873,2.6844184,0.012751154277551897,1.0
68.9,106.83640702734169,0.00016697997,-0.014621818,0.008064366,2.6738598,0.012905451176155013,1.5
77.65,114.49623129405543,0.00014292894,-0.009030425,0.0018807774,2.6642709,0.015200878840974714,1.5
70.75,117.96310858413271,0.00013583603,-0.0099962,0.0032792964,2.6678302,0.014946427897129721,1.5
74.15,124.21795122161129,0.00013297147,-0.010102453,0.0024620716,2.6710663,0.025074262114846837,1.5
92.3,155.7933090596714,0.0001223263,-0.008712005,0.0050034807,2.6661174,0.012704013492330943,1.5
97.8,174.60134265280718,0.00011423272,-0.006337811,0.0021265114,2.6601996,0.017190709531306102,1.5
104.45,183.16804766748163,0.00010683539,-0.009203102,0.002604406,2.6529832,0.015040511006478253,1.5
99.0,177.86882604133137,0.00010587164,-0.0067868177,0.0025189568,2.6477938,0.013785913425312242,1.5
115.5,210.01222649864522,0.000104683895,-0.011046261,0.0061489632,2.6455302,0.007010681348968489,2.25
133.0,232.55269397476886,0.000101556834,-0.005137724,0.0020211232,2.6402855,0.0016647679897949315,2.25
134.35,228.9884377376474,9.8832395e-05,-0.0053208363,0.0018349793,2.6236734,0.008754326000275304,2.25
150.75,250.81860023413634,9.840749e-05,-0.0057702186,0.0016940277,2.614077,0.00218200623090739,2.25
165.15,262.39234012370457,9.615328e-05,-0.0061097723,0.0016503363,2.6132221,0.010566230898131045,2.25
155.05,259.30323745102766,9.522696e-05,-0.0044477824,0.0015671975,2.6102328,0.008817057577623305,2.25
180.25,288.3315882748998,9.6899006e-05,-0.0061568776,0.002550041,2.608371,0.003664748877267926,2.25
179.35,264.356041036763,9.680326e-05,-0.007077649,0.0027632911,2.6066341,0.020249338877425437,2.25
199.45,325.02540402749787,9.625328e-05,-0.0032136412,0.000945419,2.602962,0.00908994636669112,1.5
196.85,321.20789717908144,9.503673e-05,-0.004395444,0.0038786824,2.6055593,0.009701576570153565,1.5
347.0,429.72579809112665,9.244608e-05,-0.0073162043,0.0030426504,2.6041627,0.02200674767476694,1.5
245.55,397.92250269389905,9.140232e-05,-0.004541574,0.00229223,2.5976279,0.006208333080853213,1.5
205.8,358.701613854396,9.1937596e-05,-0.0077515515,0.0039624865,2.5976694,0.006667047737473781,1.5
232.85,391.06190371378216,9.176737e-05,-0.003775085,0.0035256974,2.5990238,0.00655835540168794,1.5
261.45,417.042606134353,9.0849615e-05,-0.0041652587,0.0019720215,2.6053834,0.004106060629275492,1.5
375.85,527.6102866685012,9.019181e-05,-0.0037057344,0.0022494735,2.607027,0.015428137885957337,1.5
301.55,483.8145300257462,9.022645e-05,-0.004142232,0.0021894912,2.6105824,0.017166657093744077,1.5
382.55,538.1356164701263,8.925183e-05,-0.004400868,0.0014228298,2.6032357,0.014003510961086594,1.0
302.0,494.83402356124463,9.030483e-05,-0.004870644,0.0023587383,2.6028762,0.023755059686572932,1.0
261.7,452.2058881027753,9.08128e-05,-0.0031645899,0.0019236539,2.6026309,0.011652451610067371,1.0
359.3,596.1897967209412,9.176088e-05,-0.006058031,0.0042631873,2.5942602,0.028131039223188384,1.0
468.35,696.6029499733389,9.307267e-05,-0.0038907335,0.0029045648,2.5860643,0.037195809906709315,1.0
489.95,735.2287359883699,9.148513e-05,-0.0042931964,0.0031997755,2.5865397,0.028608781314940625,1.0
402.05,646.422378729855,9.2341885e-05,-0.002910778,0.001955243,2.590398,0.04258448911049872,1.0
425.55,718.2081183816342,9.261482e-05,-0.005370172,0.0052784164,2.5872438,0.0286161517954944,1.0
355.55,586.0909311557854,9.568203e-05,-0.0031203604,0.002615086,2.583336,0.04727083311472499,1.0
343.6,615.0690283569201,9.40545e-05,-0.0023655717,0.0012386435,2.5811486,0.035632667350530445,0.6666666666666666
441.4,798.969592578748,9.4832256e-05,-0.006739105,0.0049250787,2.5809135,0.040050686846569546,0.6666666666666666
333.4,596.452524442207,9.524749e-05,-0.004721164,0.0048156176,2.575769,0.060615167033308145,0.6666666666666666
371.85,711.473311011238,0.00010016061,-0.003534999,0.0026744567,2.5732858,0.07662146892704687,0.6666666666666666
382.65,719.094906562007,0.00010169669,-0.004740485,0.004417092,2.5709896,0.06724845393795083,0.6666666666666666
407.2,747.2157342378653,0.0001011183,-0.003157239,0.0024244105,2.5723279,0.0703353253186233,0.6666666666666666
401.3,727.3527131576845,0.00010094277,-0.0033938184,0.0031836058,2.5684338,0.07040378622338243,0.6666666666666666
