steps,rewards,policy_loss,kl,entropy,value_func_loss,beta
334.25,744.3520824074703,-0.005608417,0.001992056,2.6176333,0.04693256811930764,1.0
391.0,864.479605279447,-0.005357989,0.0023701456,2.613114,0.051034830568241936,1.0
352.5,818.1373663071344,-0.007517155,0.004679275,2.6137297,0.04534395819478277,1.0
402.0,887.7351031229875,-0.0055383043,0.0026502197,2.6119986,0.08896976427561278,1.0
330.2,742.0160138182192,-0.006844418,0.004115423,2.6085074,0.06467833718652721,1.0
339.7,791.1890371610403,-0.0064330157,0.0022705703,2.6050587,0.06959530837855936,1.0
373.2,897.4947511891208,-0.008666418,0.003459803,2.6010878,0.06406902797899793,1.0
416.4,1058.1867768608586,-0.0060455073,0.0038822442,2.6030512,0.047256198741721815,1.0
378.4,920.4010938958108,-0.0049784947,0.0025546409,2.6060796,0.05379199226888867,1.0
466.0,1113.2696488985712,-0.00393538,0.0012204995,2.6053948,0.10259969337515179,0.6666666666666666
466.65,1104.0474854371744,-0.0056028487,0.0045210617,2.6022246,0.09285134380372062,0.6666666666666666
364.75,930.0598820293981,-0.0038502046,0.0024517984,2.5991092,0.1021132807154494,0.6666666666666666
497.6,1276.889384711974,-0.0049633137,0.0023636462,2.6023421,0.07973846505689408,0.6666666666666666
352.2,969.0820669636087,-0.008262479,0.005346335,2.601508,0.0609699422092638,0.6666666666666666
514.95,1366.9404717113853,-0.0043854523,0.0024576306,2.606589,0.12787487734640254,0.6666666666666666
520.5,1367.0777258475814,-0.004605711,0.0028811947,2.6065106,0.07359866687211661,0.6666666666666666
378.05,1045.563440802886,-0.006817665,0.004344079,2.600686,0.11209464052475158,0.6666666666666666
326.75,905.48508012621,-0.006609436,0.0027273484,2.5972471,0.06281469474971568,0.6666666666666666
377.35,1085.6390204840263,-0.006774289,0.004929395,2.5896788,0.04191413834299203,0.6666666666666666
434.65,1251.1569092715813,-0.006518502,0.0040692543,2.583603,0.040927397422676565,0.6666666666666666
448.2,1306.5187902501432,-0.0056460695,0.003709939,2.5729377,0.05449794484825063,0.6666666666666666
463.7,1356.4063659888047,-0.004367168,0.002186953,2.5659757,0.033765915926285625,0.6666666666666666
403.65,1194.7308556042262,-0.008212702,0.00673917,2.5606995,0.03015693548711203,1.0
447.15,1346.5573047907205,-0.005497927,0.0029764145,2.5588603,0.043782102597967026,1.0
590.5,1712.6218461567055,-0.0031382125,0.0013428043,2.5598345,0.14616777250654042,0.6666666666666666
