steps,rewards,policy_loss,kl,entropy,value_func_loss,beta
23.8,17.228274096780087,-0.018092314,0.0032009936,2.74992,0.001087473454601781,1.0
26.0,22.15014253656422,-0.01942356,0.002693899,2.7492695,0.002086093419641316,1.0
30.45,32.01895018218888,-0.022687744,0.00546325,2.7333918,0.011413811477474469,1.0
40.85,51.00048029605837,-0.016665762,0.004297922,2.7214499,0.02096921811263032,1.0
49.85,64.62854054641687,-0.010724043,0.0020064767,2.7169027,0.030349632509497817,1.0
49.2,67.99096184630983,-0.0139112035,0.0032678049,2.715964,0.029358866536607683,1.0
56.75,88.57177603458308,-0.0126586715,0.0021664219,2.7116423,0.0180543539161776,1.0
50.5,75.11895104622756,-0.017266624,0.0066180513,2.7107782,0.01787775842404042,1.5
56.85,97.23785244661981,-0.012368906,0.0019348655,2.711184,0.013982425066241864,1.5
64.9,109.80407948655584,-0.011264097,0.004511591,2.705295,0.015750681418781387,1.5
71.65,122.75118330253736,-0.014386317,0.0049951426,2.7056835,0.01596041855730695,1.5
81.3,136.69724192263965,-0.010311896,0.0022232337,2.710297,0.018205800448665495,1.5
96.55,175.52906348452862,-0.011430362,0.0019521953,2.70693,0.012749342424329275,1.5
96.75,173.2050231539569,-0.007609955,0.001194338,2.7017658,0.016159431530618083,1.0
108.85,196.0313271011957,-0.008586688,0.0026808276,2.6998503,0.008944138251111367,1.0
104.7,184.45090720035745,-0.009814202,0.0017663202,2.6942854,0.016778284376016743,1.0
103.3,187.59543447676273,-0.009661542,0.0037188497,2.694186,0.01113697464790834,1.0
119.3,218.17092809626533,-0.008422608,0.0037691982,2.6931574,0.003177576158252453,1.0
121.7,223.07032070576162,-0.008137333,0.0029020524,2.685741,0.0035716666412961137,1.0
126.05,230.3769355614766,-0.011812185,0.0067146774,2.6827853,0.0033355080276286845,1.5
132.8,229.14015026812723,-0.015763793,0.005134287,2.681178,0.011414006201204484,1.5
139.95,247.64913600395238,-0.008799661,0.0052476325,2.6826267,0.002728049443788805,1.5
153.85,267.11345605480483,-0.008000486,0.0037931162,2.6848378,0.003640342897426547,1.5
165.2,280.51910473686223,-0.0073131835,0.0040837824,2.68224,0.0052500475110551035,1.5
172.2,290.08872058058085,-0.007877605,0.0022944624,2.6822474,0.004111147415117522,1.5
220.75,352.7832898583787,-0.006752712,0.0031913111,2.681703,0.0045360055347019946,1.5
356.1,439.2424133110646,-0.0038634075,0.0018094293,2.6830807,0.02307429747470927,1.5
297.1,393.0818549292938,-0.008161858,0.0031835693,2.6755009,0.030645312325030583,1.5
327.75,460.56400720823365,-0.006621575,0.0033582773,2.673614,0.01543681518787925,1.5
394.35,528.7475221411963,-0.0031180065,0.0016362801,2.670854,0.0015939442284245455,1.5
468.25,617.8271880145996,-0.0025126901,0.0010236672,2.6687112,0.0026865565090124,1.0
433.2,591.2740691244087,-0.00415288,0.0019581658,2.6651175,0.0012885206201907091,1.0
688.6,820.4810309498073,-0.0025708957,0.0017722563,2.6639693,0.0016680172072085573,1.0
648.8,792.2251945446624,-0.0036827235,0.0037717263,2.6612709,0.0015486863808536712,1.0
510.7,673.3246795783662,-0.004185302,0.0012711913,2.6517096,0.0008977740355589316,0.6666666666666666
579.2,743.9627439164494,-0.004678463,0.0027893176,2.6467817,0.0007242229767797866,0.6666666666666666
631.0,791.2275451026137,-0.0038416083,0.0024973871,2.645409,0.0007951887035958984,0.6666666666666666
697.05,853.2595229135895,-0.003152647,0.0018663432,2.6398602,0.0009364490655556423,0.6666666666666666
749.5,904.2921898201159,-0.0026460579,0.0024327934,2.6356094,0.0008221355562798414,0.6666666666666666
657.7,810.9600890840744,-0.004335021,0.00460153,2.6327603,0.0009412928881810712,0.6666666666666666
808.05,939.8948147460411,-0.0018625637,0.001196479,2.629375,0.0010025113416121593,0.4444444444444444
782.05,914.2693241915247,-0.0037412029,0.0037618708,2.6310554,0.0005251975439569754,0.4444444444444444
708.3,847.6693042326378,-0.004630726,0.006641061,2.6330607,0.000788503943728458,0.6666666666666666
525.2,688.3221968407709,-0.0050602667,0.004663427,2.638898,0.000976132710527051,0.6666666666666666
519.3,686.3280597351645,-0.005747146,0.003239165,2.641412,0.0006872207371418495,0.6666666666666666
671.05,832.4511849982011,-0.0052747787,0.0070051257,2.640725,0.0007110974344769183,1.0
575.7,740.622851540473,-0.002141024,0.0015294724,2.6441622,0.0007598304801243805,1.0
609.1,781.1200070710322,-0.004505841,0.0028362325,2.6426044,0.0005587683790655944,1.0
772.95,947.1554315327212,-0.0017678116,0.001135278,2.640467,0.0004904825221264078,0.6666666666666666
659.7,836.9177385630234,-0.0072791143,0.007996688,2.6457732,0.000828446360591358,1.0
736.7,937.8580955465275,-0.0068146903,0.00576113,2.6523438,0.0024446444604862474,1.0
792.4,1057.8916615668134,-0.005730123,0.004720054,2.6603417,0.008232631089481695,1.0
898.05,1226.024592784124,-0.0053321985,0.003691195,2.6649344,0.006165580661049642,1.0
958.4,1319.3600956434268,-0.003388742,0.0028863102,2.6648178,0.002915341214588046,1.0
971.3,1367.434207795381,-0.0048998315,0.0029906642,2.6625142,0.0097183369978978,1.0
