steps,rewards,policy_loss,kl,entropy,value_func_loss,beta
50.0,-49.05,-0.013297239,0.0014696656,3.6822991,0.004421473082099306,0.6666666666666666
50.0,-49.4,-0.01173379,0.0008468945,3.6859345,0.0032088073740237527,0.4444444444444444
50.0,-49.25,-0.014607551,0.0026720646,3.704603,0.0017160773929468848,0.4444444444444444
50.0,-49.75,-0.013345741,0.0031875058,3.7121449,0.00025225448308230066,0.4444444444444444
50.0,-49.7,-0.0110096205,0.0019224184,3.7210522,5.4063805879084514e-05,0.4444444444444444
50.0,-49.5,-0.007862249,0.000538198,3.725475,2.6221254028202975e-05,0.2962962962962963
50.0,-49.4,-0.011355891,0.0012487175,3.7221699,5.3028578430152166e-05,0.19753086419753085
50.0,-49.1,-0.012992992,0.002006338,3.713786,3.515637224726839e-05,0.19753086419753085
50.0,-48.0,-0.018957566,0.0039737164,3.7089834,0.00011541449067583764,0.19753086419753085
50.0,-49.45,-0.013081796,0.0031967403,3.7057464,3.3848237430015236e-05,0.19753086419753085
50.0,-48.6,-0.013492511,0.0021895594,3.7067308,7.351360861851125e-05,0.19753086419753085
50.0,-49.5,-0.017369041,0.004556716,3.720419,2.560204076940381e-05,0.19753086419753085
50.0,-48.0,-0.011387989,0.0028037014,3.7263362,0.00023388398748758183,0.19753086419753085
50.0,-49.5,-0.024051106,0.012699002,3.721414,7.062007472114198e-05,0.2962962962962963
50.0,-49.0,-0.009529082,0.0031704132,3.7166743,3.776550637174583e-05,0.2962962962962963
50.0,-49.4,-0.015960965,0.0030735065,3.7347314,2.7723267490830242e-05,0.2962962962962963
50.0,-47.9,-0.026587803,0.012139183,3.7381492,0.00013410518447342946,0.4444444444444444
50.0,-49.65,-0.014046433,0.009674427,3.7147064,4.228337829114015e-05,0.6666666666666666
50.0,-48.9,-0.01971704,0.006146672,3.7124262,4.8743380016293163e-05,1.0
50.0,-47.95,-0.012939067,0.0048468583,3.7069497,6.90472854784974e-05,1.0
50.0,-47.8,-0.015059078,0.0055486946,3.6855097,0.00015381285835297393,1.0
50.0,-48.65,-0.01464675,0.0027508815,3.669231,4.106282502834681e-05,1.0
50.0,-47.0,-0.018820561,0.0058223736,3.652225,0.0002402620699468886,1.0
50.0,-46.75,-0.021438465,0.009391441,3.643326,0.00015317065136211718,1.5
50.0,-41.5,-0.015543933,0.0022084694,3.641921,0.0004220211065037901,1.5
50.0,-44.5,-0.016995443,0.003086013,3.6515152,0.00043601216876897584,1.5
50.0,-45.8,-0.015495112,0.0045230496,3.6559424,0.00029255461564626974,1.5
50.0,-43.05,-0.012960855,0.002772252,3.642511,0.0004969942772919981,1.5
50.0,-46.3,-0.013492268,0.0025759237,3.6269279,0.00020524018658236765,1.5
50.0,-41.3,-0.020244732,0.0059083477,3.622776,0.0006316089912050984,1.5
50.0,-40.95,-0.019894568,0.004859682,3.612286,0.0004752361208486378,1.5
50.0,-42.9,-0.015750917,0.0034242568,3.5867763,0.00027414986032888984,1.5
50.0,-40.8,-0.031240892,0.008700061,3.5792623,0.00027727706013323914,2.25
50.0,-44.7,-0.01814011,0.00435394,3.5828435,0.00022321091519825792,2.25
50.0,-38.05,-0.017276239,0.0030072655,3.5740054,0.0006486576525220415,2.25
50.0,-40.85,-0.01540687,0.003927458,3.5531883,0.00048270071579080144,2.25
50.0,-37.8,-0.01947024,0.004403248,3.537002,0.00032232561042746746,2.25
50.0,-34.8,-0.023052946,0.0056849085,3.518137,0.0004887535206749913,2.25
50.0,-37.65,-0.016899465,0.0044638137,3.52085,0.0003521245958991908,2.25
50.0,-31.25,-0.0157815,0.0031074595,3.5132785,0.0005498208475441856,2.25
50.0,-29.45,-0.019236447,0.004085,3.4937816,0.0005481517260114441,2.25
50.0,-30.7,-0.017588774,0.003953154,3.4802525,0.0003581622573619979,2.25
50.0,-25.95,-0.021099867,0.0057644434,3.4657693,0.00040166475896049583,2.25
50.0,-26.65,-0.019508883,0.00479295,3.4359791,0.00044470535722967606,2.25
50.0,-20.5,-0.021896318,0.005561298,3.4073277,0.0004347771314758377,2.25
50.0,-21.65,-0.017922012,0.0038781483,3.3801923,0.00021771121058176886,2.25
50.0,-17.95,-0.020557731,0.004770145,3.358336,0.00023932529699811222,2.25
50.0,-17.85,-0.02120922,0.0046352674,3.3270879,0.0002165557104880986,2.25
50.0,-16.1,-0.0192611,0.0038625454,3.3042884,0.00032260925967682856,2.25
50.0,-15.5,-0.030161176,0.006037236,3.2852063,0.0001840538720508027,3.375
