steps,rewards,policy_loss,kl,entropy,value_func_loss,beta
19.45,13.196052603097673,-5.210426,0.0076378128,2.7498562,68.64206846060873,1.5
23.6,19.784120802318025,-8.98987,0.005225707,2.731099,245.31099952592214,1.5
25.1,21.668538020967134,-9.541744,0.00918369,2.7218704,352.3206932274089,2.25
39.5,45.56541853150397,-10.91053,0.007018564,2.7192998,1110.5949930714708,3.375
40.7,51.71357684501705,-4.4620676,0.013191303,2.7117963,800.3720708625906,5.0625
50.45,68.54063240631896,-8.078158,0.010634245,2.7041197,1516.2779356670262,7.59375
45.2,62.205934362775395,0.18167132,0.012312994,2.7115374,788.9422381793904,11.390625
41.95,63.553889825270026,1.2465681,0.005078002,2.725352,330.7403562741013,11.390625
49.55,75.48886332152469,-5.2700586,0.0026452374,2.715125,515.9259038405476,11.390625
64.35,101.69960996839552,-4.569405,0.013407837,2.7021794,1110.939936219083,17.0859375
78.8,131.24337062775805,-7.6065235,0.0074751824,2.6996636,2685.5496665476094,25.62890625
93.6,159.5687791259715,-1.1369684,0.0058582094,2.6964147,2003.1591427170365,25.62890625
97.55,176.5331902472414,-2.5349395,0.0067953686,2.6872363,1443.0854999327792,35.0
85.8,158.8145196369913,1.2461196,0.0059224013,2.6772728,1528.4720257887982,35.0
95.05,179.85290657970944,-3.0543933,0.0016542244,2.664895,1185.740833819308,35.0
92.3,195.55157285574307,-1.6690745,0.0009466091,2.6551192,607.155686522879,23.333333333333332
104.5,207.2189520680684,-0.08855337,0.0014103097,2.6516597,697.3077682063937,15.555555555555555
101.35,204.81487893430048,1.5564091,0.004447734,2.6501365,578.2533965277191,15.555555555555555
103.7,208.38868536642786,0.68630564,0.0034709892,2.6470785,802.3226353578817,15.555555555555555
113.0,224.75411982848405,-0.15647294,0.0006127304,2.6487756,377.275168984683,10.37037037037037
109.5,219.73406436978433,0.96412015,0.00096803374,2.6460586,589.0117020173977,6.91358024691358
120.5,226.08725677133808,-1.026161,0.0012873638,2.640841,666.8249794877511,4.609053497942386
112.45,225.90440385685488,-0.9271039,0.0029050598,2.6361313,241.2558536884486,4.609053497942386
104.4,216.47330994965574,0.5633236,0.006244803,2.6305919,430.6689527910319,6.913580246913579
114.8,231.77195541911914,-1.3844436,0.00214474,2.629114,76.03192561907068,6.913580246913579
111.15,230.21388631491467,-0.23748615,0.000782508,2.6283174,30.096277934290516,4.609053497942386
118.55,239.03997380912955,-0.230623,0.0013223732,2.6286757,29.31452846153916,3.0727023319615907
137.05,257.7077014244247,-0.3522194,0.0024672095,2.6292734,47.8458925265758,3.0727023319615907
158.6,272.50574151060374,0.7920364,0.0025262784,2.6298707,427.50471406128537,3.0727023319615907
135.1,250.69699698146846,0.8672336,0.00876807,2.625937,357.8856633371943,4.609053497942386
140.0,264.7469623463861,-1.7709092,0.0037825026,2.62206,157.36133496191323,4.609053497942386
145.15,257.56743090284687,0.924255,0.012772415,2.6194103,900.2285824132472,6.913580246913579
176.45,328.4498729355097,-4.8913107,0.011343358,2.6208296,634.6959630190303,10.370370370370368
256.65,385.1014415968796,-0.2360316,0.0052768653,2.6190448,890.7783751541763,10.370370370370368
181.05,355.797683859569,-1.4607224,0.006739456,2.6147287,379.21531671975123,15.555555555555554
241.35,433.35574787166263,-1.5002044,0.0011181951,2.614578,128.23287623885656,10.370370370370368
288.05,452.58950891268523,1.131913,0.004339927,2.614554,220.66899659843867,10.370370370370368
220.9,413.7601130477557,-0.72319627,0.0006959437,2.6134071,90.11489502230235,6.913580246913579
213.1,406.3708378720699,0.3359808,0.0017445533,2.612258,67.91238815141399,6.913580246913579
239.75,420.32424879408563,0.13073629,0.0017586311,2.612273,50.83872508243538,6.913580246913579
217.9,414.7395391879935,-0.7057394,0.0004417787,2.6116467,38.395683546702884,4.609053497942386
215.0,406.74529652546397,0.132395,0.0009706771,2.6121511,82.31868310758222,3.0727023319615907
232.2,429.4948453839235,-0.2895095,0.00081147486,2.6113563,35.25149000964451,2.048468221307727
237.7,438.82063574057685,-0.54328215,0.0031797136,2.6098938,55.8880763740866,2.048468221307727
246.45,442.36514800592784,0.37380326,0.00094223215,2.6094856,50.56806653654228,1.365645480871818
230.2,435.0521070898071,-0.5681348,0.002417313,2.608716,70.85224212851209,1.365645480871818
259.9,466.4291359058858,-0.17826433,0.0056409272,2.6083188,99.93251864460639,1.365645480871818
245.75,444.84616982852265,0.21981987,0.013807416,2.6083214,1163.3677231456127,2.048468221307727
237.7,456.8388749178624,-1.9832058,0.0028998966,2.6076384,379.23947264616737,2.048468221307727
221.55,444.13771412110475,-0.19064566,0.01213677,2.6089838,271.7295183288324,3.0727023319615903
