rewards,policy_ddpg_loss,steps,beta,policy_ppo_loss,entropy,kl,critic_loss,value_func_loss
3192.220045729505,0.0037013406,933.1,1.0,-0.00633346,1.7333064,0.0023384707,2.9112647e-05,0.0091163343655059
3288.465461623439,0.00465909,967.7,1.0,-0.007957166,1.7347331,0.0029690755,2.7947708e-05,0.004536885230040508
3339.936130158123,0.0038790002,978.15,1.0,-0.005558878,1.73802,0.0019735754,2.8366137e-05,0.0027466579361907035
3255.082948721398,0.0030601504,951.3,1.0,-0.0053099487,1.7370911,0.0022286617,3.0383757e-05,0.005513373692550126
3378.757772483049,0.003529058,993.6,1.0,-0.006282786,1.732656,0.0030395843,2.8928507e-05,0.0023298548857501244
3086.3417799131744,0.0032927422,901.6,1.0,-0.0056510586,1.719377,0.0022942082,2.9453156e-05,0.014581177527715709
3073.3194067014833,0.0038156803,901.0,1.0,-0.006875397,1.7142661,0.0028632232,3.072035e-05,0.01209759903710472
3373.344426402783,0.0039470564,983.65,1.0,-0.0065373695,1.7119493,0.0017858585,2.954305e-05,0.002495217917380554
3338.974439841274,0.0038881982,972.75,1.0,-0.0063961325,1.708991,0.0024509411,2.9369075e-05,0.002477470814057353
3269.463555532974,0.0032122699,950.25,1.0,-0.0050074495,1.7076867,0.0022034198,3.2076245e-05,0.004565588059719706
3308.176482042082,0.003432922,967.5,1.0,-0.004846016,1.7073112,0.002438897,2.9812485e-05,0.004354371978168081
3393.351149399116,0.0037206397,994.8,1.0,-0.008182999,1.7027202,0.004483017,3.124772e-05,0.0015625306336940275
3288.9546822609336,0.0033248374,954.0,1.0,-0.004889512,1.7017746,0.0019913572,3.2004806e-05,0.004669798013916458
3012.482452804395,0.0028074437,869.0,1.0,-0.006216606,1.6967711,0.0024982346,3.2297296e-05,0.016518680380529654
3408.920712614262,0.0037933744,987.9,1.0,-0.0071438095,1.6924171,0.002554398,3.1940537e-05,0.002454539050115683
3363.582747832386,0.0033164052,973.3,1.0,-0.0054725,1.6911943,0.0023270582,3.109683e-05,0.0027902492984591535
2971.6096444588356,0.002783301,861.25,1.0,-0.005083277,1.6859162,0.0030902235,3.0292607e-05,0.016174528772055097
3184.239582480036,0.0040195817,924.5,1.0,-0.007265259,1.6716161,0.0024663885,3.2806125e-05,0.008036463288793134
3193.468884053002,0.0040504043,928.65,1.0,-0.0053914348,1.6710811,0.0023777524,3.340768e-05,0.008583301485818116
3391.284374205055,0.0043260995,987.15,1.0,-0.006560891,1.6873012,0.0023662709,3.1234278e-05,0.0019733818888566963
3075.642432927588,0.0031572,889.6,1.0,-0.006171085,1.6788883,0.0025077213,3.1410225e-05,0.008199708632780467
3277.658094220339,0.0034362697,950.5,1.0,-0.005906739,1.6609383,0.002632975,3.0902836e-05,0.0052449076101348125
3387.4641647017443,0.004051939,982.15,1.0,-0.0064441618,1.6488867,0.002118987,3.1756397e-05,0.0018005567943669262
3313.4577966466068,0.0032933764,966.1,1.0,-0.005105193,1.6372871,0.0022743864,3.0835166e-05,0.005050099732296679
3228.123011353843,0.0036576118,940.6,1.0,-0.006721856,1.6385734,0.0026749335,3.1244457e-05,0.004057814495096204
3411.5552240912366,0.0046613007,993.55,1.0,-0.008219801,1.6427498,0.0038102728,2.8785254e-05,0.0010475411987058256
3199.083766391658,0.0027545267,926.65,1.0,-0.0063646524,1.6405692,0.0040606284,2.8677347e-05,0.008206366024429918
3387.8161045340107,0.0035201588,980.1,1.0,-0.005380964,1.6379485,0.0015355161,2.9883611e-05,0.0026762281389374996
3394.017576716794,0.003769485,981.7,1.5,-0.019466627,1.6406031,0.013549988,2.943137e-05,0.0017360625578918551
3284.3088748097152,0.0038162472,952.2,1.0,-0.0046561076,1.6439505,0.0013944708,2.8918002e-05,0.004875191145465289
3019.1796789710293,0.003202727,874.15,1.0,-0.005371057,1.6392689,0.002170016,3.014397e-05,0.009582463569383654
3032.1425883459833,0.0040459903,878.2,1.0,-0.008612353,1.6228728,0.0029089078,3.012764e-05,0.0117632845844304
3414.633795463771,0.004714831,988.9,1.0,-0.008820868,1.6291642,0.003445023,2.9714705e-05,0.0015045837746435076
3310.611767041265,0.0030758819,952.7,1.0,-0.0064649708,1.6286166,0.0036812057,2.7535265e-05,0.004992853037366697
3392.103307272982,0.004040304,987.1,1.0,-0.008190333,1.6235757,0.0028700922,2.9154371e-05,0.0025257201471376076
3208.4222904801986,0.0031294792,929.35,1.0,-0.004903287,1.6181307,0.001896378,2.7601562e-05,0.007929398104183957
3425.310430034789,0.004332792,993.85,1.0,-0.0077843457,1.6154757,0.0027525607,2.792206e-05,0.0014815804206391228
3304.133816254466,0.0037392979,953.1,1.0,-0.00646145,1.6046548,0.0023854102,2.5678351e-05,0.005033234589453674
3207.3764200576397,0.002928151,927.55,1.0,-0.005744358,1.5939586,0.0029359595,2.727475e-05,0.008277290661519224
3151.269374539867,0.0042944923,909.95,1.0,-0.008047163,1.5992393,0.0032066687,2.633305e-05,0.008298539348426327
3380.443818538099,0.0050689117,976.15,1.0,-0.007981367,1.5999155,0.001991185,2.4966805e-05,0.0023568740133432507
3277.3126284916334,0.0030318524,948.15,1.0,-0.005436049,1.5994563,0.0019835061,2.6433301e-05,0.003695123094010581
3249.0887729889632,0.003230383,936.3,1.0,-0.007383419,1.5947857,0.003524895,2.498905e-05,0.006864699813690501
3358.4358763009027,0.0040655946,976.0,1.0,-0.0066730864,1.5879042,0.0022514574,2.5364352e-05,0.0025591122811246523
3313.5834429317315,0.0042144163,958.05,1.0,-0.008999879,1.5922875,0.004240209,2.3251372e-05,0.002576852456037932
3358.8206793343625,0.0030811385,975.15,1.0,-0.0057547246,1.5840025,0.0026331297,2.4585912e-05,0.004246780814052508
3081.9533924348407,0.0026947204,885.85,1.0,-0.0060459236,1.575851,0.00406727,2.3799548e-05,0.008134019186399567
3344.650152465758,0.0041776765,968.2,1.0,-0.0067241364,1.5754113,0.0032858183,2.2341612e-05,0.0027031668247747558
3315.798885087524,0.003671511,960.6,1.0,-0.007409176,1.5727117,0.0031816296,2.5213434e-05,0.0067143256508205565
3415.5743138970065,0.0042093326,989.65,1.0,-0.006395676,1.5762777,0.0024866117,2.4001982e-05,0.0013001557989720262
3326.5225527228263,0.0038809618,959.7,1.0,-0.0059480406,1.5761032,0.0020836534,2.2972454e-05,0.005075950041687053
3348.115724696767,0.0045905197,960.35,1.0,-0.0061518867,1.5649557,0.0021842762,2.2379178e-05,0.004236730358170717
3434.2626883161292,0.00404728,993.15,1.0,-0.0071020694,1.5640748,0.002709263,2.2257915e-05,0.0014943912703205026
3379.307238753867,0.0038534892,970.0,1.0,-0.00786847,1.5592847,0.0035472729,2.2599588e-05,0.0032071637643532646
3253.342444773521,0.0039716777,936.0,1.0,-0.006383518,1.555789,0.0028449534,2.161347e-05,0.007545592357076622
3405.760942874151,0.0043198825,984.9,1.0,-0.0070252735,1.5582519,0.0026560912,2.1680356e-05,0.0021149905612815683
3359.8579542207785,0.004451213,964.75,1.0,-0.007135652,1.5448792,0.0028415706,2.0353404e-05,0.003534621766201382
3279.2881086838643,0.0038543246,943.35,1.0,-0.0072385054,1.5312991,0.0028015207,2.2267994e-05,0.0058299084523547266
3412.4483846761823,0.0038009777,986.15,1.0,-0.006861285,1.5300405,0.003936892,1.9582098e-05,0.001613305213813814
3420.3901478703615,0.0047132177,982.1,1.0,-0.0070558228,1.5385833,0.0024612306,1.9131574e-05,0.002002115035265715
3435.7816873463917,0.003790096,987.1,1.0,-0.005650823,1.542481,0.0015842981,2.0144209e-05,0.0020779868584498173
3428.3723717474813,0.0038636955,988.95,1.0,-0.008611638,1.5303361,0.004024392,1.9307392e-05,0.001383702480050872
3073.022661604165,0.0027346108,880.45,1.0,-0.0059636477,1.5202603,0.003492946,1.7978979e-05,0.011998741927975277
3244.808707027717,0.0034747433,927.05,1.0,-0.0073969066,1.5171359,0.0037463615,1.7462462e-05,0.005728725307434326
3237.7337621717575,0.003015145,937.25,1.0,-0.0056302682,1.5259748,0.0031310464,1.7161281e-05,0.00799784188087207
3463.411719653177,0.0045175767,995.9,1.0,-0.007718687,1.5296919,0.0022542255,1.6033993e-05,0.0014513350588495903
3342.5996708453413,0.0040992247,957.75,1.0,-0.005745504,1.5286124,0.0022567038,1.7429342e-05,0.004107496855819117
3416.7436065018583,0.0042017642,980.85,1.0,-0.0066991597,1.540627,0.0020026176,1.6752738e-05,0.0024032915119130316
3318.5169279588977,0.003393316,954.8,1.0,-0.0061740717,1.5402231,0.0029484509,1.6509237e-05,0.004630093620235424
3384.5626115756895,0.0034487618,975.4,1.0,-0.006471441,1.534976,0.0025657983,1.6111127e-05,0.004109501210771925
3391.939767593839,0.002773022,976.95,1.0,-0.0068573058,1.5262132,0.0037397083,1.612357e-05,0.011161055952099633
3336.252496830646,0.00426472,961.05,1.0,-0.005847034,1.5262146,0.0018015925,1.5904669e-05,0.0043476013508992216
3196.7769936595055,0.0034916524,917.95,1.5,-0.011368783,1.5281281,0.0060525755,1.5942474e-05,0.008900412708616677
3432.319281893989,0.0048207594,984.2,1.5,-0.00759445,1.5325608,0.0019422823,1.5114026e-05,0.0017166618786476826
3433.6959037542147,0.003949406,986.7,1.5,-0.006753433,1.5306435,0.0023263155,1.5726057e-05,0.0008678833327981191
3386.086285082797,0.0036134997,971.0,1.0,-0.0042316252,1.5278578,0.0010977589,1.4655103e-05,0.003563476394244142
3375.007945331119,0.0039001366,969.3,1.0,-0.008267634,1.5187593,0.004160622,1.5302583e-05,0.004096763999796177
3408.86105773269,0.003781502,977.5,1.0,-0.006327754,1.5098696,0.0029616237,1.4476456e-05,0.002426751513927302
3298.1434167388134,0.0036261787,942.35,1.0,-0.0064414563,1.4940059,0.0025497507,1.4164239e-05,0.005475457566914694
3400.7126936951818,0.0042337673,974.3,1.0,-0.0064203413,1.4944377,0.0024360772,1.30810295e-05,0.0027772353808718435
3408.4340812202486,0.0033094634,972.65,1.0,-0.006113312,1.4938507,0.0028563738,1.3839354e-05,0.0029532165233383577
3381.4392107170193,0.0036581515,969.9,1.0,-0.0061379015,1.5061753,0.0022367719,1.3219928e-05,0.0035132685374957033
3241.3200824468963,0.0032233663,925.7,1.0,-0.0061295256,1.5032554,0.0028656137,1.38865735e-05,0.008712325444841811
3203.7778970877453,0.002910073,916.75,1.0,-0.0066454243,1.5002911,0.00324044,1.3216452e-05,0.011209416343360033
3413.93608205981,0.0032562625,979.8,1.0,-0.0072747325,1.4936857,0.0037695454,1.297557e-05,0.00401849379139812
3373.068508310166,0.0038075247,969.75,1.0,-0.0066041197,1.4922135,0.0024390123,1.3559417e-05,0.003551981014951196
3289.511480600354,0.0033861632,942.4,1.0,-0.0061965687,1.4849575,0.0026170674,1.2359537e-05,0.004531960194156742
3321.140366557121,0.0032885345,951.85,0.6666666666666666,-0.0064683296,1.4802432,0.0014189186,1.279818e-05,0.005953206096933623
3433.258421422496,0.0037432266,986.95,0.6666666666666666,-0.010671977,1.4843338,0.0059820656,1.2265416e-05,0.0016523093554400249
3197.345593821454,0.003992847,917.1,0.6666666666666666,-0.010833954,1.4749117,0.005141247,1.2785281e-05,0.008756394766829354
3211.949943901653,0.0043301494,920.7,1.0,-0.01165753,1.4733689,0.006911225,1.20350705e-05,0.007150864132830536
3419.4993904936273,0.0056242943,977.0,1.0,-0.008725073,1.4730783,0.002529264,1.2038345e-05,0.003266192279057479
3306.007551375717,0.003423163,945.35,1.0,-0.0065237805,1.4761295,0.0031574431,1.2025386e-05,0.004890644268827413
3427.7450140575784,0.004222235,976.75,1.0,-0.008030538,1.4769287,0.0040012226,1.1561993e-05,0.0027132536374375425
3410.810505884542,0.004424468,981.8,1.0,-0.006421103,1.4772766,0.002449491,1.1481177e-05,0.002004088565192274
3328.997958599774,0.003736937,954.8,1.0,-0.0063037104,1.4652114,0.0029442157,1.17036725e-05,0.003854330710164712
3286.488393573892,0.0041693198,941.0,1.0,-0.0071769757,1.455646,0.003119965,1.1853177e-05,0.00501647895457515
3453.699160394256,0.0049562333,988.6,1.0,-0.008403668,1.4512739,0.0039265347,1.0802051e-05,0.001746953187430327
3445.6012993455283,0.00459653,988.9,1.0,-0.00914275,1.4497848,0.0033947688,1.0955587e-05,0.0018849394787909112
