value_func_loss,beta,rewards,steps,policy_loss,entropy,kl
0.10783674529278393,0.6666666666666666,1273.041751834636,600.15,-0.005175443,2.6829433,0.0038853216
0.0698453365425883,1.0,1113.1496116855465,515.05,-0.00731367,2.6897426,0.0064833225
0.09844040696838939,1.0,1122.3361983971186,518.25,-0.0049463324,2.6928718,0.0031020523
0.0859551042981378,1.0,1238.3636796987726,567.3,-0.004536958,2.6858232,0.0021909145
0.05603448213181306,1.0,1486.8141213152376,655.0,-0.0030234791,2.677078,0.001583319
0.08255096111761977,1.0,1537.463367245858,696.0,-0.0037070394,2.6748078,0.0021021569
0.07167557941483398,0.6666666666666666,1569.5086964837226,685.45,-0.0032574828,2.6757913,0.0014006984
0.07458117694097434,0.6666666666666666,1536.464169346223,688.6,-0.0039754687,2.6741734,0.0020808266
0.08061875607824888,0.6666666666666666,1421.5729246726653,618.8,-0.004613667,2.667007,0.0032591375
0.12019191447230812,0.6666666666666666,1245.0490905279808,548.0,-0.00744971,2.659737,0.0044126892
0.08192249334785427,0.6666666666666666,1313.3699773849755,563.3,-0.005210178,2.6549063,0.0026721738
0.06508300323898601,0.6666666666666666,1687.2106463388577,724.0,-0.0032621445,2.6534052,0.002589148
0.054522323523025815,0.6666666666666666,1471.297339165631,616.1,-0.00526454,2.6524687,0.003033146
0.09569144000136702,0.6666666666666666,1707.6092505037493,692.5,-0.0045967633,2.6492577,0.0029629604
0.043363889806008186,0.6666666666666666,1948.0824801611914,757.0,-0.0037253564,2.648014,0.0024960993
0.051565689098420325,0.6666666666666666,1955.3164771796182,741.4,-0.0040991,2.6426344,0.0024446375
0.07244948243828817,0.6666666666666666,1596.1560834210266,616.75,-0.0044986513,2.641641,0.0022894917
0.08062465348149638,0.6666666666666666,1440.4936459881228,559.45,-0.005208277,2.641059,0.0035218108
0.08300024671533571,0.6666666666666666,1760.6583006140004,678.3,-0.005066636,2.6369636,0.0044269017
0.07996313249302232,0.6666666666666666,1751.5466680051886,671.7,-0.006100727,2.6335182,0.004979843
0.0950221948781103,0.6666666666666666,1849.4947015420134,688.5,-0.0053939647,2.626772,0.0049088257
0.03927833730852174,0.6666666666666666,2280.5058955469453,839.75,-0.004529981,2.6223924,0.0041537597
0.05535900419699169,0.6666666666666666,2177.6761701116066,792.55,-0.0044111395,2.616758,0.0021614656
0.05390218432005279,0.6666666666666666,2066.4471526072184,756.2,-0.0037249797,2.6162875,0.0024785174
0.0782094502632257,0.6666666666666666,2026.5163194263332,721.0,-0.0039749867,2.6144564,0.0020849495
0.038424120928510726,0.6666666666666666,2082.9387420425237,750.35,-0.0056200987,2.61634,0.0043925387
0.07314807530149607,0.6666666666666666,2204.512507296963,774.65,-0.004757272,2.6165059,0.0029945234
0.12795600043788852,0.6666666666666666,1849.58419645592,641.45,-0.0055770758,2.6195369,0.0031555295
0.055865080987337654,0.6666666666666666,2092.2312215383376,727.1,-0.0043533137,2.6165276,0.0024615563
0.07040649995735143,0.6666666666666666,2057.8141714137178,725.3,-0.0046691066,2.6101208,0.0029881697
0.03903329709760969,0.6666666666666666,2248.480953675937,787.35,-0.0039090123,2.6091955,0.0023299276
0.05374286465610931,0.6666666666666666,2238.2163198079143,779.1,-0.0040348116,2.6085904,0.0028497675
0.05979684542067929,0.6666666666666666,2013.432196251192,679.75,-0.005935164,2.6077151,0.004228743
0.09742384647298281,0.6666666666666666,2157.805606366836,745.75,-0.003998012,2.6090922,0.0028576755
0.055750461758631124,0.6666666666666666,2194.9111527673567,743.05,-0.004461259,2.608777,0.0024520613
0.058647336872634764,0.6666666666666666,2016.2173167870249,672.4,-0.0051254593,2.599906,0.003604316
0.10249450077697451,0.6666666666666666,2129.113906472354,716.85,-0.008285979,2.5923657,0.0055125137
0.05074117293632989,0.6666666666666666,2112.5997071350084,682.8,-0.006225071,2.5844543,0.004949393
0.06875859899913689,0.6666666666666666,2285.0656446289854,739.1,-0.005539747,2.5806653,0.003237604
0.06567193424850282,0.6666666666666666,1998.1199460747553,640.75,-0.0059593366,2.5788112,0.004430123
0.028631451634102245,0.6666666666666666,2547.049683672728,848.9,-0.004622606,2.5738227,0.0045724167
0.05950136057592547,0.6666666666666666,2059.28469282306,663.0,-0.0073173344,2.5644264,0.0044282363
0.03805600064491794,0.6666666666666666,2445.4781268975917,787.65,-0.0041264147,2.5576124,0.0026372697
0.03283621587561321,0.6666666666666666,2340.7768765751703,766.65,-0.0049048457,2.545662,0.0031830678
0.02940676475908061,0.6666666666666666,2482.6400728869485,815.75,-0.004306595,2.5438988,0.0044365386
0.031120527608803395,0.6666666666666666,2523.7172306989214,833.8,-0.0042902003,2.5416143,0.0027927384
0.025779270420344155,0.6666666666666666,2507.656652108662,802.3,-0.0035326332,2.5329175,0.0020059554
0.02980764315302101,0.6666666666666666,2514.6215404257796,797.35,-0.005808551,2.523227,0.004761277
0.052354661511174336,0.6666666666666666,2379.9758556664938,750.5,-0.0061381375,2.5142164,0.0047722925
0.021802433753160242,0.6666666666666666,2585.6919198899004,815.7,-0.004756339,2.5100472,0.004235068
0.023296135129509666,0.6666666666666666,2718.391807441926,873.15,-0.0038912017,2.5071807,0.00314454
0.021400646015707778,0.6666666666666666,2657.937926990841,841.8,-0.004009705,2.5086136,0.0028572562
0.02660133634408024,1.0,2442.6270287599737,762.5,-0.005978452,2.5001483,0.0060308725
0.06051167757875636,1.0,2195.4577905980136,682.45,-0.0044770534,2.4949348,0.0016945448
0.07865711838797794,1.0,2256.2368753673372,707.5,-0.006964942,2.4817495,0.004163055
0.04723894824659991,1.0,2019.3969114772904,623.75,-0.0055906405,2.4810379,0.002563614
0.04454004664119464,1.0,2390.806516297022,742.6,-0.0039618304,2.477129,0.002290908
0.024753565803800386,0.6666666666666666,2724.730872058987,848.3,-0.0035244247,2.4635963,0.0012858624
0.01353580195311331,0.6666666666666666,2868.498985578684,892.95,-0.004365891,2.4627638,0.0038360795
0.020581167504883473,0.6666666666666666,2718.68523119584,841.7,-0.0039672935,2.4607162,0.0031027952
0.05798583496836933,0.6666666666666666,2303.907271601443,705.9,-0.006055329,2.452058,0.004084452
0.03233742024086896,1.0,2695.345646858984,838.25,-0.0058199754,2.4478273,0.006004616
0.021398489535200915,1.0,2776.5124919333107,874.05,-0.0038980674,2.4508443,0.0018173138
0.011301428410682882,1.0,2927.1767833120675,935.4,-0.0036350633,2.4521956,0.0019266992
0.025133985732782353,1.0,2586.2909951149813,804.15,-0.0038244892,2.447423,0.0018339857
0.020750388216427603,0.6666666666666666,2890.9761987126863,906.7,-0.003329929,2.446979,0.0012578272
0.017058805723852422,0.6666666666666666,2880.031571514827,904.3,-0.0033506039,2.439354,0.0020742808
0.016208881778942627,0.6666666666666666,2773.4849921695477,864.15,-0.003729324,2.4288712,0.0026742443
0.017432394880208504,0.6666666666666666,2755.488573165728,848.55,-0.004258465,2.4258342,0.0039634393
0.016588012545167976,0.6666666666666666,2840.734079596724,881.3,-0.005679166,2.4182081,0.0052087773
0.007857617222174186,0.6666666666666666,2926.927201805364,908.9,-0.004572605,2.4054708,0.003980009
0.013094548673544933,0.6666666666666666,2812.6152618978217,873.2,-0.0061688563,2.4033308,0.004037547
0.026081810922771124,0.6666666666666666,2633.2673557036637,807.8,-0.0052166646,2.3945055,0.0055468986
0.020581897682340446,0.6666666666666666,2702.025803413445,825.3,-0.0048609446,2.3822873,0.0035784151
0.013274808264789667,0.6666666666666666,2994.6124744640315,919.4,-0.0042109536,2.3683653,0.0028243503
0.01505277195115045,0.6666666666666666,2877.600542020209,889.15,-0.0040289233,2.3693461,0.0035413308
0.01681283058342346,0.6666666666666666,2760.9912263607284,853.3,-0.004086756,2.3689103,0.0020968453
0.01336090885253976,0.6666666666666666,2960.615689581747,911.5,-0.0046261363,2.3612573,0.0034594708
0.016838288256283192,0.6666666666666666,2754.103294727033,839.6,-0.0058204574,2.3526402,0.0055561964
0.00956162862758093,0.6666666666666666,2999.4440717530456,920.15,-0.0042836126,2.3518045,0.0028309145
0.016450322221907437,0.6666666666666666,2881.1601908327693,872.8,-0.006016083,2.34262,0.0044270866
0.021165194294126402,0.6666666666666666,2840.8902525129392,864.15,-0.0050343885,2.335561,0.0028080689
0.005212630421850146,0.6666666666666666,3205.121378872933,982.2,-0.005610983,2.3253584,0.0056653786
0.01581239548515974,0.6666666666666666,2822.068968199991,848.6,-0.0046113255,2.318781,0.0030445012
0.0208514367644937,0.6666666666666666,2902.44805602022,875.15,-0.005478341,2.3062,0.0031380353
0.021976297623531517,0.6666666666666666,2626.2639652316716,790.4,-0.0069108037,2.2922916,0.0048014666
0.019952169312587444,1.0,2670.5645826973937,801.2,-0.005975176,2.2933812,0.006099154
0.010912745823446238,1.0,2950.482547346999,894.55,-0.004489108,2.297152,0.002146216
0.016154966567819427,1.0,2974.017853053766,899.1,-0.003997637,2.2942638,0.002282983
0.018001711129571166,1.0,2876.7213408828457,875.5,-0.0038155965,2.2864277,0.0016411938
0.015951367705523693,1.0,2641.4931323287565,803.15,-0.00674094,2.2818804,0.0043701073
0.010388435072994652,1.0,3023.376902023467,909.85,-0.0034095175,2.2874935,0.0016029784
0.010046098804263518,1.0,3046.5765538583737,915.6,-0.003874164,2.289129,0.0019489955
0.016401963985467664,1.0,2891.1975407406435,866.8,-0.0039995117,2.284795,0.0016516586
0.010361820231858146,1.0,2947.539692800625,886.75,-0.0037110934,2.2824256,0.0015408585
0.01305209209280973,1.0,2976.170446945235,896.7,-0.0034933668,2.2855644,0.0017380753
0.012697085260125711,1.0,2925.078889618265,878.2,-0.0036649192,2.2850168,0.0020149662
0.011036472747098063,1.0,3062.764103443123,923.25,-0.0040539014,2.2774923,0.0017860723
0.009131806575838682,1.0,3020.182312778105,907.45,-0.0037185715,2.2656553,0.0020472647
0.008210673232199152,1.0,3044.9230856089316,910.05,-0.0038134826,2.2492566,0.00242935
0.005513969704712775,1.0,3144.5102381450897,953.9,-0.0034362585,2.2426455,0.0016662603
0.009951258500926922,1.0,3043.437523046419,914.3,-0.0034640934,2.2455578,0.0015117871
0.007873414234172,1.0,3122.1328197443913,936.55,-0.00470599,2.241972,0.0023599477
0.01092325666136418,1.0,3046.9837961526305,914.1,-0.0046941154,2.234589,0.0024785574
0.007601023374615784,1.0,3018.448184963996,908.6,-0.004822539,2.227762,0.00244578
0.004684845714323349,1.0,3183.896149588935,961.25,-0.004254029,2.2268333,0.0029265622
0.06960141370863952,1.0,2744.3269010336335,821.4,-0.00868281,2.2149384,0.0039230506
0.0100689536685235,1.0,3168.61623928298,951.6,-0.004072805,2.2139788,0.0020014325
0.010995825785586258,1.0,3091.9680869992058,925.0,-0.0042745965,2.2147927,0.0020189427
0.011214182098390075,1.0,3091.7046122967668,919.4,-0.003647285,2.2144678,0.0015376061
0.007192034041138093,1.0,3104.4324639928627,930.2,-0.0036539892,2.2163565,0.00167952
0.006119523277273065,1.0,3177.9755021859687,948.0,-0.0033794786,2.2128801,0.001791168
0.037344372746906,1.0,3060.8027471173186,914.7,-0.005911628,2.2139175,0.0030232517
0.005747655870223891,1.0,3206.3405677015103,955.35,-0.005017187,2.2058709,0.0035079666
0.004633481182205,1.0,3204.4689870550196,956.45,-0.0036143763,2.1938217,0.0017626897
0.013746505153062576,1.0,3023.059159128591,899.0,-0.0044859704,2.1750784,0.0023321628
0.004729435962716793,1.0,3119.3760957899162,926.3,-0.004371339,2.1616328,0.0017806456
0.010800818724361996,1.0,3015.6393788435857,888.7,-0.006099998,2.153912,0.0032503288
0.004564818736652116,1.0,3205.9554772353163,949.8,-0.003506087,2.1480312,0.0021096172
0.0056766310653097755,1.0,3162.558188359195,937.05,-0.004171618,2.1370404,0.00217966
0.006390841194963401,1.0,3210.286049688693,947.85,-0.0047409693,2.130413,0.0030386674
0.006698750695853755,1.0,3150.5099488273554,930.9,-0.0037344832,2.1275682,0.0019689484
0.019658820351753623,1.0,2875.4300015885224,842.2,-0.0056207464,2.1229873,0.0030750255
0.01632813433152215,1.0,2816.602754369741,838.35,-0.0067445766,2.1155283,0.0023475997
0.005953324818621807,1.0,3233.3223795359345,959.75,-0.0045544384,2.1174207,0.0026946624
0.006896749979444386,1.0,3218.241118829263,956.8,-0.0038182687,2.1190357,0.001871059
0.010017293274012436,0.6666666666666666,3148.599953922387,937.15,-0.0031836866,2.1194706,0.0012282176
0.0035156924965571473,0.6666666666666666,3205.8492055561906,952.8,-0.0050122775,2.1175947,0.0034430637
0.009923492191920697,0.6666666666666666,3071.6785243602967,908.5,-0.0043077245,2.1099043,0.0034152651
0.01142438592526706,0.6666666666666666,3024.7584024304274,892.8,-0.0054075043,2.0921395,0.0033115621
0.007563789413219867,0.6666666666666666,3225.7927623637465,953.9,-0.00431286,2.078761,0.0037213985
0.002871078982836566,0.6666666666666666,3296.9081390359192,975.6,-0.005643631,2.0756495,0.0047025695
0.012622147836650617,0.6666666666666666,3031.2823435615237,885.8,-0.004509053,2.0744703,0.0034578883
0.011272980143316786,0.6666666666666666,3028.4157793791996,893.65,-0.005865286,2.064404,0.0035706575
0.04223430187022444,1.0,3129.491521414423,917.7,-0.009422868,2.0566244,0.0068772733
0.010452001845116346,1.0,3120.1466275538396,916.1,-0.0061102193,2.0551815,0.0030170146
0.015077866929411522,1.0,3023.844764766115,888.35,-0.005124458,2.0463374,0.0021525526
0.009620920596196084,1.0,3023.277070059817,887.0,-0.0040991385,2.0335095,0.0024358346
0.00578179035663363,1.0,3215.050469215349,945.75,-0.0042584976,2.0310779,0.0019306482
0.01062078256343713,1.0,2966.355478968896,874.75,-0.004424656,2.0212374,0.0021284618
0.006252301340914508,1.0,3192.3555174972903,943.55,-0.004085374,2.0097194,0.0017466838
0.007423356336131333,1.0,3220.4061412827136,944.05,-0.0043954207,2.0098925,0.0021541978
0.009526934165506607,1.0,3064.3062526381154,893.8,-0.005292797,2.0005548,0.0029705171
0.007608351525479013,1.0,3132.9333739922795,916.9,-0.004555326,1.9848056,0.0020543325
0.0037089258053463418,1.0,3294.062911100361,964.0,-0.0038928487,1.9689364,0.0016974009
0.011412726116522925,1.0,3187.823528416588,940.1,-0.004926917,1.953507,0.0026256626
0.008034087478683807,1.0,3201.8064248390424,939.05,-0.004127795,1.9433982,0.0019397873
0.005368247335248222,1.0,3232.372791707485,946.35,-0.004344723,1.9339619,0.002555603
0.008969484096664052,1.0,3346.586674027504,986.05,-0.004596121,1.9336419,0.0024682023
0.010598877887041577,1.0,3061.288916391285,905.1,-0.005192065,1.9279447,0.0025131647
0.009469219230758956,1.0,3144.062506336384,923.8,-0.0040923515,1.9239888,0.0019004493
0.009666592850156483,1.0,3048.0216997287466,887.7,-0.0058488934,1.9254565,0.0028688791
0.003626640439015631,1.0,3312.6896533103995,969.55,-0.0043983776,1.922584,0.002546574
0.008334497510696728,1.0,3168.2476478231374,923.6,-0.0040035164,1.9119406,0.0022381747
0.00788555911910323,1.0,3146.147297682585,919.0,-0.0054223617,1.9053404,0.0029004044
0.008442549243306088,1.0,3183.813053305899,926.55,-0.004221307,1.9067616,0.0018435359
0.0064840552601442445,1.0,3248.5676892633533,949.85,-0.0045829033,1.9081903,0.0029708776
0.004776995670696693,1.0,3107.8759404368693,912.55,-0.0056292135,1.8993621,0.0031789448
0.012121933325579114,1.0,2993.9404897636527,878.8,-0.008148877,1.900403,0.005153376
0.002680044779482743,1.0,3349.1576424333557,981.6,-0.0049708136,1.9103544,0.00245316
0.013467352163629372,1.0,2811.495256008032,816.75,-0.006755962,1.9072433,0.0038079964
0.0036145981196623873,1.0,3332.7569955748563,978.95,-0.0035463863,1.894597,0.0020657617
0.010376475314996823,1.0,3252.1543687358203,951.9,-0.00548676,1.8944044,0.0035255528
0.015256136302176811,1.0,2838.0918460872194,829.15,-0.005762003,1.8852627,0.0029338761
0.005723099571162162,1.0,3230.0654532352773,942.05,-0.0043485584,1.8842559,0.0032100708
0.007669494070618502,1.0,3212.658854397995,934.85,-0.004476696,1.874084,0.0023065899
0.0033585032135871715,0.6666666666666666,3325.051000551488,979.8,-0.003319645,1.869761,0.0014821205
0.0067121595589946246,0.6666666666666666,3244.2807130804185,949.8,-0.0058926656,1.8751876,0.004605862
0.004766452386773967,0.6666666666666666,3297.042701901109,958.0,-0.005366227,1.8686633,0.005685645
0.0015074780439121986,1.0,3392.972945400134,997.6,-0.005599287,1.8632741,0.0062107616
0.008623790422646537,1.0,3198.0077292459523,926.35,-0.0039292765,1.8600874,0.0021323524
0.004964160687169078,1.0,3296.541456082992,954.9,-0.0040091015,1.8528051,0.0023024285
0.0036000148532979105,1.0,3325.9120276859444,964.4,-0.0046591796,1.8425274,0.0023080935
0.011018459481889002,1.0,3099.4556502303612,897.5,-0.0038160668,1.8375387,0.0020214035
0.00376528812648852,1.0,3321.459974077615,962.7,-0.0034788502,1.8367586,0.0018528214
0.011457671723171699,1.0,3049.566214881901,889.5,-0.0055122348,1.824903,0.0029732094
0.006618313458972541,1.0,3117.0538822053504,913.55,-0.006007497,1.8253598,0.002697251
0.010664301984714434,1.0,3019.1935935222837,878.3,-0.005223821,1.8199487,0.00255566
0.007065852568280468,1.0,3217.3275634641686,937.65,-0.0042295125,1.8133371,0.002395568
0.0018355295667723955,1.0,3376.4855802404336,988.55,-0.007015204,1.796483,0.004189971
0.005189537533098856,1.0,3256.0259242451925,943.5,-0.0041012364,1.7889609,0.0026347146
0.015563060746133102,1.0,2866.1524169230142,831.6,-0.006868899,1.7830367,0.004626762
0.00689401369566749,1.0,3211.4020103838066,930.45,-0.0054583917,1.7770357,0.0026391917
0.003049695443033108,1.0,3281.340627551599,954.35,-0.0046296204,1.7843437,0.0024547873
0.015016516447183752,1.0,3077.4845216442254,887.5,-0.005433612,1.7894351,0.002751484
0.00549035249548911,1.0,3273.2185287839525,957.3,-0.0035777471,1.7868993,0.0017197279
0.005206648540207772,1.0,3305.380208745958,961.35,-0.0034255183,1.7857275,0.0020051536
0.007674481966964874,1.0,3236.1080795946,937.9,-0.0044144513,1.7871528,0.0025331283
0.010704462370763375,1.0,3162.197087785406,917.45,-0.0038859216,1.7814536,0.0017417897
0.004646565957569127,1.0,3320.778709994799,959.9,-0.004426065,1.7679992,0.0025794858
0.004404626942938247,1.0,3334.0582884200185,972.95,-0.0037788402,1.762588,0.001636904
0.0014290664840171218,1.0,3382.6425643300586,992.0,-0.006490877,1.7710385,0.0050221775
0.007594188984063495,1.0,3162.7608336808316,909.25,-0.004046617,1.7683783,0.002371146
0.01909501634886291,1.0,2736.2547296208077,788.8,-0.0059581287,1.7503963,0.0025866695
0.011080581025006215,1.0,2999.1315384141435,865.95,-0.00670537,1.7378113,0.0036492217
0.004621730940703631,1.0,3231.961635796348,930.8,-0.0052521005,1.7364368,0.0026349055
0.008163094091508708,1.0,3090.377718572964,891.8,-0.004977595,1.7327151,0.0025955688
0.004177674119379493,1.0,3259.9634158531057,944.1,-0.007240131,1.723948,0.0037036496
0.010735611923108433,1.0,3100.5069985611544,898.25,-0.0045592673,1.710854,0.0017718009
0.0072280045748773425,1.0,3087.074793660075,897.25,-0.005450771,1.7125204,0.0026502751
0.004787042373119409,1.0,3280.38037356147,956.7,-0.0038845146,1.7142243,0.0023473378
0.00281281438401187,1.0,3313.157923661956,966.7,-0.004626714,1.7096877,0.002237531
0.005067112015473918,1.0,3246.418031721406,942.5,-0.0043365494,1.6991007,0.0019063693
0.005590370068553742,1.0,3255.0412084779155,945.15,-0.005956906,1.6939445,0.0037281944
0.0023407635601371125,1.0,3369.2001867517974,972.5,-0.00436805,1.6903234,0.002537313
0.0068256849858599295,1.0,3232.0265789435734,934.1,-0.0044677304,1.693881,0.0027128768
0.00599603836590183,1.0,3376.4756689556793,985.25,-0.0055609997,1.6967182,0.0027760344
0.003419374245854766,1.0,3306.821600266748,962.3,-0.004057179,1.6986096,0.0025524264
0.0028897093822222108,1.0,3324.5340403634254,963.45,-0.004915433,1.6944501,0.0028516648
0.003382558984048364,1.0,3308.2429876996075,951.55,-0.0040902314,1.6835594,0.0022014803
0.008537168070713348,1.0,3189.7305957518333,921.75,-0.005653066,1.6683369,0.0024261442
0.00647104081267563,1.0,3156.9233423869036,910.7,-0.0063159834,1.6703176,0.0037367991
0.005302582612691426,1.0,3196.4731326257097,927.85,-0.0045877937,1.657203,0.002491521
0.007763648861164532,1.0,3199.2567537694044,929.1,-0.0065954886,1.6417704,0.0031793462
0.001885502172601243,1.0,3377.4312177042543,979.2,-0.0033663989,1.6393275,0.0016605726
0.0015671291260810712,1.0,3394.7373227319185,984.2,-0.0038590156,1.6324105,0.0023862277
0.0014145626519559446,1.0,3400.0966075712713,986.15,-0.0053583765,1.6324117,0.0037250454
0.004255646917455781,0.6666666666666666,3280.8884416664937,948.55,-0.0034437422,1.6373038,0.0014694495
0.003183208919589067,0.6666666666666666,3310.2024142597934,954.25,-0.005933824,1.6330223,0.0037612435
0.008125924111194739,0.6666666666666666,3207.1411188690813,931.35,-0.0065006027,1.623909,0.00489024
0.00240465653221387,1.0,3401.982877502264,983.4,-0.0074823927,1.6208291,0.0066298614
