steps,rewards,policy_loss,kl,entropy,value_func_loss,beta
20.2,12.886978664195567,-4.5488777,0.0026425456,2.77818,54.7803720592841,1.0
25.0,19.030121638061573,-8.984886,0.0037333688,2.758307,363.6251203771363,1.0
29.5,28.953315829387556,-10.645725,0.0030763147,2.7557788,434.40458343971306,1.0
29.4,28.345022157735105,-7.5196724,0.0026380804,2.755837,963.6002757358913,1.0
31.45,27.518459432623825,3.4896438,0.0025268188,2.7408109,412.9620695370019,1.0
34.85,34.177952936852066,-0.38417184,0.0031680895,2.7170043,456.81605234105353,1.0
35.8,34.510980592571215,-3.7886703,0.0040836963,2.7082074,540.3576130001221,1.0
54.0,70.03491836806022,-10.432937,0.003668963,2.6984072,2537.9779648358754,1.0
46.3,59.52722348975401,2.4028752,0.0041201133,2.6910307,1047.5826729239504,1.0
50.65,67.74027025654887,-3.7237017,0.009456336,2.6863766,1038.2895173569593,1.5
69.85,101.99082382887033,-7.928975,0.005645478,2.6979547,1276.0191981757757,1.5
70.0,95.81516310964625,0.94399416,0.0015303104,2.7039232,949.7542949256933,1.5
73.35,101.48902738641657,-0.75841975,0.007078036,2.7042565,659.8957141484572,2.25
73.2,116.64412141686505,-4.2824717,0.009215474,2.6991,738.824690698137,3.375
84.55,143.05021333450364,-2.6274722,0.013503968,2.7005463,1003.8488210572579,5.0625
96.1,164.77163981136573,-2.6793942,0.0060580433,2.7006705,1220.9414585687935,7.59375
104.9,189.5719847139094,-4.3015347,0.007775402,2.6872578,1235.6235226235333,11.390625
107.05,203.40327343512348,-2.594138,0.012289244,2.6770663,638.6862422563869,17.0859375
108.4,224.39797494681903,-2.5794592,0.0021643655,2.670503,462.9526989288324,17.0859375
114.25,235.42406929272693,-0.43456763,0.0007506735,2.6691918,76.7043543621731,11.390625
112.3,235.16501947956436,0.9325766,0.00076124305,2.6667244,52.93967685144245,7.59375
107.9,224.51874910859487,0.71574867,0.0062066005,2.6677384,298.08628728433587,11.390625
104.35,214.2418854520125,2.1924593,0.008477964,2.6586132,537.6123444143079,17.0859375
109.5,234.08275687272982,-2.3529336,0.0004924187,2.6522403,75.58325428557288,11.390625
111.7,235.39090898816465,0.12781273,0.0057796985,2.6499867,322.5971978660471,11.390625
117.05,243.17251783020384,0.26943648,0.0031892336,2.6502237,82.81475403657399,11.390625
115.45,244.3724403857857,0.22294238,0.0029249,2.6526127,84.27263966535727,11.390625
121.2,260.7484560332352,-1.9216418,0.007911972,2.651527,204.69130381807423,17.0859375
131.15,285.5494577484475,-2.1210046,0.003530171,2.6487913,198.74221335653536,17.0859375
122.0,276.23023039013157,1.1300646,0.004485718,2.6401334,615.3078038017667,17.0859375
133.7,304.84447874521067,-2.3211858,0.0038142935,2.6320276,277.9699045534469,17.0859375
133.2,307.3731420332432,0.2694829,0.0049733305,2.627839,411.05398877831783,17.0859375
147.3,331.4945932497611,-1.2517269,0.0017471475,2.6226954,140.14228441792903,17.0859375
150.5,344.7367194805837,-1.6156585,0.0021513882,2.616735,146.73890317788488,17.0859375
146.35,342.28958096047336,0.30084214,0.001532434,2.615131,115.009929809284,17.0859375
162.0,359.8715869420936,0.06483515,0.0012817732,2.6156316,291.10289108374144,11.390625
149.8,349.24880487397564,0.31219202,0.0017762022,2.6171374,204.3305000287367,11.390625
153.25,358.71390125776645,-1.0581983,0.0029778788,2.6167092,144.70192418096102,11.390625
158.85,362.36883355565067,0.28666112,0.0027799357,2.6139479,125.82977323660896,11.390625
153.05,368.6883378457177,-1.7044021,0.0018589402,2.61078,145.57185780823036,11.390625
145.15,351.53018413235776,0.46718487,0.013150559,2.6079893,600.021961159395,17.0859375
164.8,394.2442097679317,-0.9936427,0.007006674,2.6068351,532.7521458716914,25.62890625
163.4,402.45203048972445,0.03656957,0.004445651,2.6007037,932.5910748084148,25.62890625
165.9,413.83324938882726,-1.2069408,0.0013828211,2.5949044,212.89308195533474,17.0859375
185.9,477.4027927759806,-2.6090696,0.012543212,2.5944643,1350.2625508073163,25.62890625
215.95,542.4436502322283,-3.1765492,0.0055176527,2.5954664,1838.9400938277606,25.62890625
321.6,708.8417879489031,-1.848154,0.0108993575,2.5838299,4470.3286263679465,35.0
366.8,814.3943263166296,-2.7424223,0.0033186723,2.577227,5390.081811954534,35.0
253.0,578.8656557438175,6.2309217,0.007493645,2.5598798,5627.005376358199,35.0
300.65,719.905404954275,-6.043554,0.0031039652,2.5521579,4566.136346679091,35.0
