steps,rewards,policy_loss,kl,entropy,value_func_loss,beta
50.0,-48.8,-0.017314378,0.0026341134,3.6912959,0.0033761860830368666,1.0
50.0,-49.4,-0.0076445392,0.0011510007,3.6932747,0.0019077220705987082,0.6666666666666666
50.0,-49.4,-0.00610981,0.0005218961,3.6949828,0.000649253664912936,0.4444444444444444
50.0,-49.05,-0.008429166,0.00076112297,3.7131524,0.0001998873965692136,0.2962962962962963
50.0,-49.5,-0.012331723,0.0023156756,3.709271,9.474116045019564e-05,0.2962962962962963
50.0,-49.95,-0.010778962,0.0018101594,3.7027452,5.7255868917564054e-05,0.2962962962962963
50.0,-49.7,-0.016878497,0.0036370442,3.7110977,6.164870762613137e-05,0.2962962962962963
50.0,-49.7,-0.009437366,0.0019208202,3.7146013,4.06669127696639e-05,0.2962962962962963
50.0,-48.85,-0.0091708945,0.0009015701,3.7023778,0.00010615344931324295,0.19753086419753085
50.0,-49.25,-0.010752214,0.0023757603,3.6993752,4.8567877475715364e-05,0.19753086419753085
50.0,-49.3,-0.0067722835,0.00083519984,3.7032127,4.3769540891046166e-05,0.1316872427983539
50.0,-48.5,-0.006627976,0.000511735,3.685946,5.149297857009421e-05,0.0877914951989026
50.0,-49.65,-0.013001688,0.0021435008,3.6595871,2.397325995587861e-05,0.0877914951989026
50.0,-48.5,-0.007969863,0.0014721298,3.652907,6.290628626013002e-05,0.05852766346593507
50.0,-48.9,-0.010236928,0.0017777088,3.6584556,4.533171284326421e-05,0.05852766346593507
50.0,-49.25,-0.009257989,0.0021042307,3.6471028,4.4017476415526985e-05,0.05852766346593507
50.0,-48.9,-0.011910689,0.0027063205,3.638315,5.28002526635198e-05,0.05852766346593507
50.0,-48.25,-0.00838718,0.0024026118,3.6358783,9.609048227698266e-05,0.05852766346593507
50.0,-46.9,-0.00982094,0.003750443,3.6252594,0.0001686410935046369,0.05852766346593507
50.0,-48.75,-0.008600395,0.0016926556,3.59507,5.6396851035024705e-05,0.05852766346593507
50.0,-48.75,-0.014906913,0.003108145,3.575493,9.969229936268168e-05,0.05852766346593507
50.0,-48.8,-0.011495791,0.0022908992,3.5842516,6.03253235722018e-05,0.05852766346593507
50.0,-49.95,-0.013888937,0.0033627823,3.588911,2.918031474416868e-05,0.05852766346593507
50.0,-47.8,-0.013909834,0.007886566,3.5925684,8.00258983360247e-05,0.0877914951989026
50.0,-49.15,-0.012653763,0.0065296036,3.5944695,2.4064446011243948e-05,0.1316872427983539
50.0,-48.6,-0.014083154,0.0069323312,3.58721,2.6264039586221726e-05,0.19753086419753085
50.0,-49.3,-0.0058748857,0.0009770901,3.5874271,2.5713976419142395e-05,0.1316872427983539
50.0,-47.95,-0.015488313,0.0116707785,3.5901752,6.441864343645523e-05,0.19753086419753085
50.0,-49.1,-0.015604061,0.004874517,3.5995564,1.975716518533027e-05,0.19753086419753085
50.0,-48.45,-0.020182796,0.0090281805,3.600754,4.845270264677419e-05,0.2962962962962963
50.0,-47.0,-0.009259774,0.001783474,3.5957103,0.00025671664400476514,0.2962962962962963
50.0,-46.8,-0.016293626,0.007275302,3.5941243,0.0001307940120308079,0.4444444444444444
50.0,-48.25,-0.020571621,0.008457346,3.6007566,7.406379163142465e-05,0.6666666666666666
50.0,-47.65,-0.012772334,0.0045892354,3.601162,0.00012635309918452187,0.6666666666666666
50.0,-46.55,-0.012821631,0.0034575681,3.5948892,0.00032976412914122145,0.6666666666666666
50.0,-47.85,-0.015715953,0.005783567,3.5854673,0.00012917485313082737,0.6666666666666666
50.0,-45.65,-0.017770385,0.0068966295,3.5772657,0.00037584001772187443,1.0
50.0,-44.5,-0.0108533455,0.0017714865,3.5784683,0.00021210776833653416,1.0
50.0,-45.1,-0.019165596,0.008210241,3.5666142,0.00028475781501960406,1.5
50.0,-42.45,-0.01926719,0.0056816568,3.5490787,0.00022031123174418504,1.5
50.0,-41.8,-0.01583523,0.0039756526,3.5264919,0.00041333239610691325,1.5
50.0,-40.45,-0.013276412,0.0038262438,3.5181398,0.00036584156708203633,1.5
50.0,-38.2,-0.020139348,0.0059432145,3.5164788,0.0004711770154590449,1.5
50.0,-39.1,-0.020517474,0.007436402,3.5019004,0.0002911413081118678,2.25
50.0,-40.0,-0.015008563,0.0038799485,3.499235,0.00047478604556921273,2.25
50.0,-34.1,-0.017183155,0.004520057,3.499148,0.00041725701170926293,2.25
50.0,-31.9,-0.015375497,0.0030102555,3.496204,0.0007726051999894803,2.25
50.0,-30.1,-0.016961288,0.0031280438,3.5010674,0.0004010377979284061,2.25
50.0,-33.45,-0.014602264,0.0042320034,3.4915786,0.0005779101444576527,2.25
50.0,-30.7,-0.019349024,0.0037734895,3.4801822,0.000258978197031271,2.25
