steps,rewards,policy_loss,kl,entropy,value_func_loss,beta
50.0,-4.0,-0.027166482,0.004711073,2.836968,3.4993256919944536e-05,3.375
50.0,-3.55,-0.020578608,0.0034701305,2.8139815,1.674826516673908e-05,3.375
50.0,-3.1,-0.017876364,0.0023352054,2.7918546,1.094814073459479e-05,3.375
50.0,-3.15,-0.01541587,0.0019209626,2.7739158,9.177427104797781e-06,3.375
50.0,-3.4,-0.019540995,0.003192549,2.7570946,1.0379280610732889e-05,3.375
50.0,-3.05,-0.015449146,0.002417974,2.7352676,1.3970616341358508e-05,3.375
50.0,-3.3,-0.02091824,0.0035976684,2.7279263,6.645485922283915e-06,3.375
50.0,-2.5,-0.030061385,0.0048521576,2.7197945,6.360032426181404e-06,3.375
50.0,-2.9,-0.02001427,0.0030210023,2.7034655,5.703094178915083e-06,3.375
50.0,-2.65,-0.020291572,0.002696868,2.6874115,3.858319248949393e-06,3.375
50.0,-2.85,-0.015715588,0.002573187,2.6691997,1.0054620047148122e-05,3.375
50.0,-2.9,-0.027997017,0.0039838147,2.6536586,5.020603012350929e-06,3.375
50.0,-2.7,-0.011870457,0.0019710523,2.644374,1.789348711172569e-05,3.375
50.0,-2.15,-0.023768965,0.0036068435,2.635978,3.0146550827318483e-06,3.375
50.0,-2.6,-0.026706295,0.0039690174,2.638396,3.787003299550361e-06,3.375
50.0,-2.45,-0.021121768,0.0030906019,2.6281753,4.837506581620471e-06,3.375
50.0,-2.15,-0.018178409,0.0026096376,2.6069465,2.612141620448776e-06,3.375
50.0,-2.2,-0.0208251,0.002961805,2.5925019,1.675773087731458e-06,3.375
