steps,rewards,policy_loss,kl,entropy,value_func_loss,beta
18.8,17.078065700375635,-8.516284,0.0042226342,2.7356539,130.65382841096456,1.0
16.55,15.220825032040073,-7.9828534,0.0029352356,2.724665,136.45014416725894,1.0
17.5,15.967236426210757,-8.134352,0.0017870981,2.7180731,132.32916327001436,1.0
20.35,21.150162633798356,-10.095698,0.0032032232,2.7101002,178.89952229976691,1.0
21.25,23.054540761614298,-12.358498,0.012640248,2.7186632,378.2795356199962,1.5
27.1,34.44065964086874,-17.528225,0.013709106,2.7202284,1611.092908988471,2.25
29.3,34.40282308590357,-6.292202,0.012608321,2.7179723,477.6645711015804,3.375
45.0,68.53600680256343,-9.721084,0.013380049,2.7162032,1429.1712048304391,5.0625
56.35,86.90293750874696,-6.4154897,0.009008542,2.7112815,946.1527837188555,7.59375
70.55,124.1118034289437,-6.1580954,0.012051761,2.7103937,980.6806282533612,11.390625
67.7,118.27411065482602,1.3160115,0.01285324,2.7188377,1086.2491569664774,17.0859375
88.6,147.49391887024439,-4.5207233,0.0045647905,2.7159076,1488.040278243722,17.0859375
94.8,166.78603346509396,-2.6590917,0.008157451,2.7042358,1595.5210971498739,25.62890625
93.9,181.80589935173748,-1.920546,0.005397831,2.6892061,1453.4932261017282,25.62890625
104.2,203.60992808972645,-3.3129504,0.0013201846,2.6777143,618.3230217426715,17.0859375
102.35,201.1723998658923,0.48968744,0.0029602945,2.678049,757.654048527504,17.0859375
107.2,212.42737771267366,-0.04186786,0.002151717,2.6769233,560.7105040048685,17.0859375
115.8,224.20206642115218,-0.0101095885,0.0026599795,2.673476,325.63578267147875,17.0859375
105.5,220.04930237221507,-0.1298002,0.00045814668,2.6727426,35.898850367773825,11.390625
110.15,214.6789499025268,1.2444761,0.0018723572,2.6712742,761.1575319277581,11.390625
112.8,220.1778476945512,-1.4336891,0.0054421728,2.6724067,564.6431321987825,11.390625
118.45,232.7490337245506,-0.31667662,0.00080375554,2.6741328,88.1872059423044,7.59375
116.3,227.70093704195648,1.5007042,0.0020336416,2.6752057,458.42537453649527,7.59375
126.9,242.0456422721718,-1.7245752,0.0042182794,2.6774945,312.1577614314964,7.59375
144.7,252.60528983594858,-0.8365477,0.009459686,2.6805534,830.5203545563862,11.390625
113.35,235.54348088618917,0.077153325,0.0018765669,2.678569,124.88662476035599,11.390625
119.6,241.137373227426,0.018293586,0.0023490733,2.677461,89.70438725346311,11.390625
117.35,235.3107560508566,1.0339926,0.0061559705,2.6736906,827.1948634610264,17.0859375
139.75,265.018515050457,-1.6466274,0.0026087547,2.6716979,142.29722810748274,17.0859375
145.85,282.5291526017969,-1.8471793,0.0031090188,2.6769648,370.22803049041363,17.0859375
186.5,312.5617097444165,-0.32091662,0.003930969,2.6841393,920.6170405375709,17.0859375
151.65,303.8771967735796,-1.212785,0.006038119,2.6903036,479.6126269897663,25.62890625
195.85,342.6733359349747,0.17057705,0.0026273343,2.681877,956.8534734612939,25.62890625
192.85,362.24938138993923,-3.7619498,0.0014674027,2.6742291,446.1977376610086,17.0859375
187.35,369.5426965282055,-0.7371834,0.0012709352,2.6701493,269.12392838284455,11.390625
196.8,373.9511536089392,0.8051476,0.0010942402,2.6648164,388.10997634223014,7.59375
186.25,374.7207104536454,-1.1021392,0.0043152506,2.664473,193.09102438258057,7.59375
215.55,406.947025815508,0.08822414,0.0010051791,2.6643739,51.65155986982256,5.0625
222.8,417.0675884544611,0.047814727,0.0006787581,2.6645958,28.436991069962946,3.375
231.8,423.10652884051945,0.22972219,0.00035718209,2.665954,15.554012013701755,2.25
244.15,428.49354442268543,-0.080535084,0.010444794,2.6683803,76.19046073636564,3.375
189.25,384.28334055461283,0.19090012,0.002067493,2.6693728,43.699757876700005,3.375
199.3,397.0927587671873,0.09145961,0.0037086364,2.6715624,60.75971844200432,3.375
207.7,405.0653792368338,-0.2573096,0.0010019358,2.6736913,38.402829688163415,2.25
200.8,392.94300800457586,0.5492847,0.00043677192,2.6736307,39.02801931654842,1.5
190.75,388.8645749186101,-0.112085566,0.0016021081,2.675002,57.40275129169023,1.5
210.05,406.2323833408008,0.16162407,0.0013606133,2.6748188,34.16025684521109,1.0
210.5,411.18275449544944,-0.45148736,0.0039666584,2.6748862,94.17994913910402,1.0
211.65,414.1588553107458,0.15225592,0.0041933227,2.6769335,57.74773221026493,1.0
197.3,389.68628469338495,1.1082935,0.0035053273,2.676997,42.800241195601345,1.0
