steps,rewards,policy_loss,kl,entropy,value_func_loss,beta
19.1,15.600619682429562,-8.755217,0.07564361,2.652245,260.5142293949305,1.5
23.15,19.23911424945855,-8.841179,0.027085537,2.5491405,278.60896483076976,2.25
34.55,39.02495427123592,-18.32508,0.05323411,2.5533087,1337.6051902945758,3.375
51.4,67.1159761651172,-11.289977,0.035904597,2.5136676,1240.9415945966427,5.0625
60.35,85.96743557524432,-2.0721018,0.023209926,2.488584,344.8072547665657,7.59375
59.95,84.87737019801905,-0.40120178,0.01294175,2.44495,606.478567645565,11.390625
86.95,115.91216248582286,-3.8365588,0.0304717,2.406173,920.9047447644948,17.0859375
89.55,85.34264185535267,4.4169645,0.04317914,2.3637393,1428.7544001277522,25.62890625
85.55,73.95906282729636,3.4410543,0.08689389,2.3312547,640.3666060812045,35.0
129.7,141.45559206496546,-5.567567,0.03608805,2.3168197,1207.6674252354883,35.0
86.45,117.3918549708826,0.98047984,0.009112577,2.320055,1011.8554414977675,35.0
134.6,162.76489959026785,-0.9154706,0.012017497,2.3092427,1017.6848933362979,35.0
368.65,396.5962875404769,-3.9642103,0.008225793,2.315936,1985.2548680495413,35.0
871.45,866.1420171810348,-1.6502657,0.001493236,2.313281,1054.25553689598,23.333333333333332
986.65,984.2677264404872,-0.17767723,0.0006045098,2.3073072,157.4190002040845,15.555555555555555
1000.0,995.3127878855681,-0.045000028,0.00023419103,2.3025544,32.88276338062876,10.37037037037037
964.25,958.4068933598925,0.21954212,0.0021985602,2.2969806,213.09844212436244,10.37037037037037
970.6,965.8400098800745,-0.04961685,0.002257118,2.2897034,209.02930263695146,10.37037037037037
1000.0,1000.2995516659066,-0.56859624,0.0005680728,2.2878134,20.922405186515743,6.91358024691358
1000.0,1003.4114422601848,-0.21944495,0.0007961589,2.2875152,12.960845792162855,4.609053497942386
1000.0,1003.4229591072465,-0.006409987,0.002166221,2.2888784,16.54863239719569,4.609053497942386
1000.0,1010.2806430515736,-0.113046266,0.0016739231,2.29505,12.523864621524734,4.609053497942386
997.25,1012.0766515925964,-0.30261475,0.0013683212,2.2962372,22.598638370490075,3.0727023319615907
981.1,1001.2404542427851,-0.05356281,0.0046830922,2.3032534,76.2375601983555,3.0727023319615907
997.35,1014.1726344969696,-0.33219883,0.0013822408,2.292332,21.931603095421305,2.048468221307727
1000.0,1015.7619490286366,-0.1464501,0.0030295907,2.293842,11.004933956476073,2.048468221307727
996.55,1017.1358072582454,-0.312782,0.0021121802,2.2905235,17.840786314625223,2.048468221307727
934.15,959.2054876892591,0.9401427,0.016297553,2.2856116,330.1380893963929,3.0727023319615903
1000.0,1013.9941342923324,-0.30425346,0.013158762,2.2804024,26.700968194108118,4.609053497942385
1000.0,1007.2062066838187,0.32499883,0.0008485012,2.281329,11.804577607970742,3.0727023319615903
1000.0,1008.4756477513602,0.021623231,0.0016269417,2.2773185,7.634956376867734,3.0727023319615903
1000.0,1010.642035554643,0.06211397,0.0025121728,2.2766116,9.036348975285353,3.0727023319615903
1000.0,1014.0492590150259,0.02444519,0.0022685532,2.287002,8.375733755405099,3.0727023319615903
1000.0,1018.606624279167,-0.31284988,0.00192019,2.2857893,10.061677999795705,3.0727023319615903
993.3,1015.0790329742538,-0.08572612,0.0014602314,2.2830067,27.87626259434372,2.048468221307727
898.7,923.4603705219326,0.48766533,0.012487642,2.284729,249.64885337970375,3.0727023319615903
989.9,1013.9534703551506,-0.2406137,0.0032631985,2.2916906,48.891666539652974,3.0727023319615903
996.7,1019.6048982799323,-0.08528459,0.0007027302,2.2922919,18.727266639865416,2.048468221307727
998.2,1022.4127588387712,0.052540775,0.0017121285,2.3029861,6.3332317080287925,2.048468221307727
989.1,1014.3634677447308,-0.17959152,0.0034199292,2.3147328,44.012252791225855,2.048468221307727
995.5,1020.3743089371304,-0.055487953,0.001983033,2.3208165,15.935728748178335,2.048468221307727
994.65,1019.2459115729598,-0.0016064886,0.0027439038,2.3094146,18.96733658916098,2.048468221307727
933.0,956.5450709015049,0.5811637,0.012163699,2.2866507,333.7073262675245,3.0727023319615903
1000.0,1021.3797886221819,-0.0756508,0.0011791558,2.2817645,6.164206650246116,2.048468221307727
1000.0,1022.9929736732178,0.047225744,0.0011364523,2.2883615,2.5315756909857288,1.365645480871818
995.5,1020.551769328665,0.30577156,0.0040106717,2.2805536,26.019648128727656,1.365645480871818
987.25,1011.7698219157925,0.105140194,0.008419906,2.3090684,95.71120464391835,2.048468221307727
972.45,995.9624579940133,0.16233027,0.009846118,2.2687845,163.04829284960982,3.0727023319615903
1000.0,1022.8319500246873,-0.32722992,0.00024364657,2.2718787,5.9667013937460975,2.048468221307727
1000.0,1023.3490631531189,-0.04413989,0.0008397627,2.2716188,1.6699723840615062,1.365645480871818
