steps,rewards,critic_loss,policy_loss,kl,entropy,value_func_loss,beta
18.25,13.98761022668784,0.0008577453,-0.02480551,0.003028743,2.763519,0.0003131829185332777,1.0
21.05,18.08455725198037,0.0003817493,-0.024262128,0.0027468493,2.7528586,0.0012860612595620951,1.0
25.5,24.685033952474626,0.00029927224,-0.023399195,0.0024399115,2.738126,0.012142238910782454,1.0
31.1,34.422381499156494,0.00033838913,-0.028544754,0.006036471,2.7307987,0.01665740161524846,1.5
38.8,45.93965542106435,0.00030545206,-0.020488633,0.005855746,2.7251403,0.012120877595026744,1.5
45.75,52.29717979224635,0.00027221293,-0.020294389,0.006153897,2.7131014,0.015084568259747612,2.25
41.6,55.87864976555932,0.00026495135,-0.009159952,0.0021016742,2.6990008,0.00989885511858065,2.25
43.7,60.490899760053836,0.0002541018,-0.011770881,0.0026183848,2.688982,0.00796119908699233,2.25
60.15,90.6571580290682,0.00023307822,-0.009259536,0.0020553237,2.6934404,0.01526239591611528,2.25
64.65,104.06821798036204,0.00022226591,-0.0031421515,0.0011527691,2.7006655,0.010057509356570023,1.5
71.4,109.86961644538015,0.00020647669,-0.007337318,0.004557302,2.7041755,0.010323200891754094,1.5
61.6,104.63841606541064,0.00020336152,-0.011946922,0.0050927894,2.7010078,0.014326486729507962,1.5
78.2,122.4262243909174,0.00020596005,-0.006808458,0.0032015303,2.703877,0.013116783839400476,1.5
77.5,134.2836431945403,0.00020226132,-0.010925797,0.006526148,2.709162,0.017530932715424965,2.25
83.25,127.12639532508533,0.0002330296,-0.0062209056,0.00225372,2.7074075,0.03296006971251365,2.25
91.25,135.03766886072947,0.00024596756,-0.0051174513,0.0022091381,2.7102509,0.02629823836270881,2.25
121.05,196.83525035047344,0.00025652835,-0.003809302,0.0014483897,2.697492,0.028582882528026484,1.5
107.75,207.83234989157472,0.00026083618,-0.0070092008,0.0017165428,2.6903615,0.015136739945686947,1.5
105.0,210.7838465071797,0.0002743314,-0.0050255805,0.002847249,2.6928957,0.008652464790043918,1.5
119.3,234.6783045284016,0.00028640588,-0.00943055,0.0041768486,2.6915028,0.0021670345841502776,1.5
125.65,228.2943237514913,0.00029238017,-0.005321741,0.0034564105,2.6924946,0.01003655160978208,1.5
128.3,225.11123550804126,0.00029963205,-0.0043813162,0.0024106933,2.6891575,0.01798287591350031,1.5
130.5,239.6969387435387,0.00029993514,-0.008802627,0.003220265,2.6851351,0.011376264160286148,1.5
122.55,232.58911571767953,0.00029554783,0.000749588,0.0011921163,2.6804097,0.00891075858071749,1.0
114.4,232.7615010072539,0.00030626167,-0.007975254,0.0025591617,2.6745548,0.0016742494889086818,1.0
132.85,252.1806120803946,0.0003095025,-0.018642088,0.00952354,2.6744976,0.001121319058183362,1.5
120.2,177.2317256294418,0.00031169868,-0.0103467,0.010930301,2.6725674,0.03495036889669153,2.25
135.95,259.2714643877021,0.00031612578,-0.010379464,0.0016567897,2.6718116,0.008639801473706667,2.25
119.9,241.41447592012165,0.00030846646,-0.006784483,0.001944955,2.6762938,0.0011807528915395238,2.25
143.95,265.5198272528415,1.1761748e-05,-0.0038296422,0.0016942745,2.6675425,0.005695992670247023,2.25
156.5,291.0569715295647,0.00015551264,-0.008005187,0.002314276,2.6665585,0.005538150265411446,2.25
159.55,295.73561328478183,0.00017677428,-0.0072411858,0.0031125725,2.665516,0.006529304359111421,2.25
164.7,304.83392690996055,0.00020855849,-0.0043051047,0.002944708,2.667684,0.011674130660736306,2.25
229.7,357.7821297235183,0.00019468967,-0.006512312,0.002547607,2.6681752,0.01823382875985279,2.25
198.95,370.3737787054092,0.00020337715,-0.0063336333,0.0019877923,2.6646786,0.0071563354488318005,2.25
198.95,390.03886158920017,0.0001909829,-0.006467337,0.0014423676,2.663827,0.0048100267882365474,1.5
211.45,394.9022403373692,0.00019509323,-0.008091892,0.0029545447,2.6576517,0.008302127104194647,1.5
198.45,389.7784363122645,0.00018835183,-0.005082271,0.00258184,2.6566234,0.003921079221814764,1.5
211.05,401.54046278545064,0.00018541445,-0.0042530787,0.0021545475,2.654981,0.0052390025273675355,1.5
229.6,420.781323909409,0.00017520954,-0.0064637247,0.0034170335,2.6570566,0.0048445748309730915,1.5
181.3,385.02089500213316,0.00017056313,-0.0045063943,0.0015261597,2.66972,0.004215195626090054,1.5
188.1,405.51180236866867,0.00016813588,-0.0083974525,0.002815563,2.6759799,0.0026969683772943825,1.5
214.9,456.2610229998114,0.00015092465,-0.008253417,0.0035129206,2.6780448,0.012734322671575789,1.5
207.1,449.7275080168289,0.0001417603,-0.00556066,0.002424218,2.686037,0.031295579758924434,1.5
207.0,464.8814224550294,0.00013813625,-0.0069179586,0.0034088404,2.6898909,0.017158781002722296,1.5
227.55,523.4074124457964,0.00014120019,-0.00807989,0.0022507785,2.6893697,0.05616410678528635,1.5
206.75,490.3854616358415,0.00013546832,-0.00928479,0.0021585869,2.6822636,0.02597875050862817,1.5
222.15,506.6975915058313,2.6890202e-06,-0.006655097,0.0021923266,2.6823053,0.04192851182117617,1.5
263.3,608.5451009128092,9.574968e-05,-0.0063754586,0.0015744342,2.67451,0.032768574009850955,1.5
259.85,613.3495664935392,0.000118442884,-0.005077263,0.0025043653,2.67376,0.08667559484359842,1.5
